latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
16.31017,100.62937,333.05,0.33,0.55,2024-11-21,07:05,N,nominal,2.0NRT,293.38,1.6,D
15.99155,97.68834,331.55,0.42,0.45,2024-11-21,07:05,N,nominal,2.0NRT,298.05,3.13,D
16.42907,100.69296,330.2,0.33,0.55,2024-11-21,07:05,N,nominal,2.0NRT,290.74,2.2,D
16.38201,99.8117,332.02,0.58,0.52,2024-11-21,07:05,N,nominal,2.0NRT,294.26,1.12,D
16.38515,99.81369,333.72,0.58,0.52,2024-11-21,07:05,N,nominal,2.0NRT,294.62,5.59,D
16.46656,99.96214,341.21,0.59,0.53,2024-11-21,07:05,N,nominal,2.0NRT,294.47,7,D
16.60014,99.61792,333.82,0.57,0.52,2024-11-21,07:05,N,nominal,2.0NRT,293.38,2.31,D
16.71581,100.4126,337.75,0.32,0.55,2024-11-21,07:05,N,nominal,2.0NRT,294.89,2.24,D
16.71444,100.40042,345.6,0.32,0.55,2024-11-21,07:05,N,nominal,2.0NRT,294.46,3.14,D
16.74522,100.3999,331.18,0.32,0.55,2024-11-21,07:05,N,nominal,2.0NRT,291.75,1.7,D
16.67242,96.66589,330.16,0.56,0.43,2024-11-21,07:05,N,low,2.0NRT,302.04,4.69,D
17.09959,100.09114,330.65,0.62,0.54,2024-11-21,07:05,N,nominal,2.0NRT,296.65,7.43,D
16.68633,96.67999,332.85,0.56,0.43,2024-11-21,07:05,N,low,2.0NRT,302.88,2.67,D
16.97553,98.5945,336.47,0.49,0.49,2024-11-21,07:05,N,nominal,2.0NRT,299.55,2.66,D
16.97297,98.59631,333.03,0.49,0.49,2024-11-21,07:05,N,nominal,2.0NRT,299.51,4.41,D
17.26023,100.62508,334.42,0.34,0.56,2024-11-21,07:05,N,nominal,2.0NRT,291.42,1.94,D
20.14977,83.40409,340.89,0.54,0.51,2024-11-21,07:07,N,nominal,2.0NRT,299.52,5.41,D
18.87395,78.04436,331.17,0.62,0.71,2024-11-21,07:07,N,nominal,2.0NRT,298.75,4.29,D
23.16653,82.34178,330.19,0.55,0.51,2024-11-21,07:07,N,nominal,2.0NRT,299.52,6.39,D
23.78077,86.34578,327.01,0.48,0.4,2024-11-21,07:07,N,nominal,2.0NRT,296.07,2.86,D
22.5204,80.07578,331.65,0.39,0.59,2024-11-21,07:07,N,nominal,2.0NRT,299.11,1.77,D
23.77728,86.38999,332.75,0.48,0.4,2024-11-21,07:07,N,low,2.0NRT,303.74,6.25,D
23.76436,86.40225,333.51,0.48,0.4,2024-11-21,07:07,N,nominal,2.0NRT,299.54,6.84,D
23.76072,86.40302,329.51,0.48,0.4,2024-11-21,07:07,N,low,2.0NRT,299.96,5.65,D
22.43179,79.93708,337.84,0.4,0.6,2024-11-21,07:07,N,nominal,2.0NRT,302.03,5.78,D
22.4388,79.96786,330.33,0.4,0.6,2024-11-21,07:07,N,nominal,2.0NRT,301.21,3.57,D
19.85204,82.68382,338.88,0.6,0.53,2024-11-21,07:07,N,nominal,2.0NRT,299.62,5.1,D
18.86341,78.28965,334.96,0.6,0.7,2024-11-21,07:07,N,nominal,2.0NRT,298.44,5.01,D
18.88176,78.51568,352.39,0.58,0.7,2024-11-21,07:07,N,nominal,2.0NRT,301.64,7.23,D
18.70947,77.80718,335.15,0.65,0.73,2024-11-21,07:07,N,nominal,2.0NRT,298.44,6.47,D
18.7844,78.12621,337.68,0.61,0.71,2024-11-21,07:07,N,nominal,2.0NRT,297.54,5.72,D
18.72853,77.97675,367,0.63,0.72,2024-11-21,07:07,N,high,2.0NRT,302.7,14.63,D
18.68297,77.81386,330.53,0.65,0.73,2024-11-21,07:07,N,nominal,2.0NRT,297.62,4.31,D
18.71683,77.98602,367,0.63,0.72,2024-11-21,07:07,N,high,2.0NRT,303,24.63,D
18.88095,78.51332,334.41,0.58,0.7,2024-11-21,07:07,N,nominal,2.0NRT,298.61,5.43,D
21.1947,81.83112,338.09,0.32,0.55,2024-11-21,07:07,N,nominal,2.0NRT,297.59,2.68,D
21.67788,84.03764,329.54,0.46,0.47,2024-11-21,07:07,N,nominal,2.0NRT,300.59,4.81,D
21.2113,81.74078,331.79,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,298.81,1.99,D
21.43601,82.67055,336.39,0.56,0.52,2024-11-21,07:07,N,nominal,2.0NRT,295.78,3.07,D
21.19611,81.41843,367,0.34,0.56,2024-11-21,07:07,N,high,2.0NRT,297.44,10.61,D
21.19543,81.4152,356.31,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,302.78,10.61,D
21.12082,81.0644,346.33,0.36,0.57,2024-11-21,07:07,N,nominal,2.0NRT,299.27,4.72,D
21.12606,81.06317,350.75,0.36,0.57,2024-11-21,07:07,N,nominal,2.0NRT,297.5,5.66,D
22.36549,87.30122,335.93,0.45,0.39,2024-11-21,07:07,N,nominal,2.0NRT,303.17,6.44,D
21.33931,81.80756,329.54,0.32,0.55,2024-11-21,07:07,N,nominal,2.0NRT,299.05,3.46,D
21.76181,83.84407,327.53,0.47,0.48,2024-11-21,07:07,N,low,2.0NRT,297.56,3.34,D
21.19709,80.94046,333.96,0.37,0.58,2024-11-21,07:07,N,nominal,2.0NRT,299.85,2.55,D
21.18188,80.8698,328.83,0.37,0.58,2024-11-21,07:07,N,nominal,2.0NRT,298.13,1.44,D
21.32733,81.4248,348.35,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,299.39,4.16,D
23.71925,95.88238,331.98,0.41,0.45,2024-11-21,07:07,N,nominal,2.0NRT,296.76,2.9,D
22.53816,87.42642,329.64,0.44,0.39,2024-11-21,07:07,N,nominal,2.0NRT,298.76,1.6,D
21.52202,81.75941,347.9,0.32,0.55,2024-11-21,07:07,N,nominal,2.0NRT,299.66,3.39,D
21.4753,81.48328,335.07,0.33,0.56,2024-11-21,07:07,N,nominal,2.0NRT,297.86,1.86,D
21.44284,81.07179,337.76,0.36,0.57,2024-11-21,07:07,N,nominal,2.0NRT,298.33,2.86,D
21.91922,83.35371,336.83,0.5,0.49,2024-11-21,07:07,N,nominal,2.0NRT,301.42,5.71,D
21.92274,83.34789,331.99,0.5,0.49,2024-11-21,07:07,N,nominal,2.0NRT,300.2,6.1,D
21.44375,81.02486,331.54,0.36,0.57,2024-11-21,07:07,N,nominal,2.0NRT,298.3,1.21,D
21.49545,81.08786,332.15,0.35,0.57,2024-11-21,07:07,N,nominal,2.0NRT,299.21,3.17,D
21.14693,79.47606,333.07,0.45,0.63,2024-11-21,07:07,N,nominal,2.0NRT,296.13,2.78,D
21.59737,81.54922,335.46,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,298.57,2.6,D
22.04402,83.7322,351.08,0.47,0.48,2024-11-21,07:07,N,nominal,2.0NRT,304.08,8.9,D
22.0442,83.73363,337.25,0.47,0.48,2024-11-21,07:07,N,nominal,2.0NRT,303.6,4.68,D
22.0433,83.7291,338.26,0.47,0.48,2024-11-21,07:07,N,nominal,2.0NRT,300.68,4.68,D
21.59522,81.5482,332.25,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,298.6,1.46,D
21.49593,81.09023,331.88,0.35,0.57,2024-11-21,07:07,N,nominal,2.0NRT,298.75,2.98,D
21.48104,81.02214,333.81,0.36,0.57,2024-11-21,07:07,N,nominal,2.0NRT,300.7,3.74,D
21.14675,79.47681,331.03,0.45,0.63,2024-11-21,07:07,N,nominal,2.0NRT,296.57,2.81,D
21.55415,81.28334,330.7,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,298.92,3.09,D
21.55927,81.28211,347.43,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,299.85,3.09,D
24.10275,97.18526,336.47,0.49,0.49,2024-11-21,07:07,N,nominal,2.0NRT,295.46,5.51,D
21.52348,81.04079,341.6,0.36,0.57,2024-11-21,07:07,N,nominal,2.0NRT,299.42,2.45,D
21.5835,81.26944,335.58,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,298.07,2.83,D
22.86774,87.98174,330.76,0.42,0.38,2024-11-21,07:07,N,nominal,2.0NRT,295.6,1.03,D
21.56022,81.1354,333.14,0.35,0.57,2024-11-21,07:07,N,nominal,2.0NRT,298.92,1.84,D
22.83432,87.67646,335.7,0.43,0.38,2024-11-21,07:07,N,nominal,2.0NRT,299.89,7.08,D
21.61566,81.26864,349.02,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,299.66,5.11,D
21.75611,81.88965,338.68,0.62,0.54,2024-11-21,07:07,N,nominal,2.0NRT,299.6,4.84,D
21.66521,81.42771,328.47,0.33,0.56,2024-11-21,07:07,N,nominal,2.0NRT,298.74,1.78,D
22.8567,87.72388,330.57,0.43,0.38,2024-11-21,07:07,N,nominal,2.0NRT,299.21,2.77,D
21.64307,81.29668,332.51,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,299.24,2.12,D
21.60387,81.11053,328.97,0.35,0.57,2024-11-21,07:07,N,nominal,2.0NRT,298.27,2.26,D
21.73012,81.63808,329.81,0.32,0.55,2024-11-21,07:07,N,nominal,2.0NRT,298.39,2.35,D
21.7021,81.50279,332.45,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,297.8,1.95,D
21.78931,81.87547,342.04,0.62,0.54,2024-11-21,07:07,N,nominal,2.0NRT,300.24,15.79,D
22.92021,87.95461,333.1,0.42,0.38,2024-11-21,07:07,N,nominal,2.0NRT,301.93,4.49,D
22.92098,87.95067,331.55,0.42,0.38,2024-11-21,07:07,N,nominal,2.0NRT,298.92,2.76,D
22.10611,83.52377,332.77,0.49,0.48,2024-11-21,07:07,N,nominal,2.0NRT,304.68,4.24,D
21.64367,81.29482,330.94,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,298.94,2.86,D
23.33814,90.45341,332.31,0.38,0.36,2024-11-21,07:07,N,nominal,2.0NRT,301.01,3.63,D
22.95471,88.04512,337.92,0.42,0.38,2024-11-21,07:07,N,nominal,2.0NRT,303.27,11.5,D
21.72873,81.63969,334.78,0.32,0.55,2024-11-21,07:07,N,nominal,2.0NRT,299.46,2.01,D
21.70413,81.50048,333.51,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,297.86,1.54,D
22.86345,87.46628,329.16,0.44,0.38,2024-11-21,07:07,N,low,2.0NRT,299.3,1.74,D
21.78895,81.87341,345.63,0.62,0.54,2024-11-21,07:07,N,nominal,2.0NRT,299.9,15.05,D
22.9582,88.00244,329.46,0.42,0.38,2024-11-21,07:07,N,nominal,2.0NRT,295.31,1.93,D
22.89368,87.60035,333.54,0.43,0.38,2024-11-21,07:07,N,nominal,2.0NRT,297.71,3.34,D
22.86975,87.46062,331.91,0.44,0.38,2024-11-21,07:07,N,nominal,2.0NRT,299.98,3.16,D
21.70973,81.45233,331.86,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,300.09,2.29,D
21.70243,81.39336,329.1,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,298.8,1.84,D
21.70174,81.39014,330.55,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,299.64,1.84,D
21.6731,81.25674,336.72,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,299.72,2.44,D
22.90058,87.57721,340.63,0.43,0.38,2024-11-21,07:07,N,nominal,2.0NRT,295.56,3.11,D
22.82287,87.12547,332.35,0.45,0.39,2024-11-21,07:07,N,nominal,2.0NRT,298.09,4.29,D
21.71877,81.41995,342.29,0.33,0.56,2024-11-21,07:07,N,nominal,2.0NRT,299.52,4.77,D
21.76186,81.57298,328.18,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,300.23,1.21,D
21.71586,81.35621,329.07,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,297.72,1.31,D
21.77386,81.57994,328.22,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,298.67,1.44,D
21.72534,81.35054,329.8,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,298.67,2.4,D
21.768,81.50203,335.16,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,298.28,1.58,D
21.74257,81.30547,336.64,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,297.86,4.69,D
21.74188,81.3022,331.92,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,297.82,3.29,D
21.91361,82.10311,330.45,0.6,0.53,2024-11-21,07:07,N,nominal,2.0NRT,297.67,6.2,D
23.01471,87.97881,332.01,0.42,0.38,2024-11-21,07:07,N,nominal,2.0NRT,298.56,2.36,D
23.44732,90.50406,342.23,0.38,0.36,2024-11-21,07:07,N,nominal,2.0NRT,303.14,3.56,D
22.96629,87.45211,327.38,0.44,0.38,2024-11-21,07:07,N,nominal,2.0NRT,298.05,2.26,D
21.82617,81.41135,328.83,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,297.18,1.62,D
23.00463,87.52774,333.35,0.44,0.38,2024-11-21,07:07,N,nominal,2.0NRT,300.65,4.13,D
21.87987,81.6394,330.63,0.32,0.55,2024-11-21,07:07,N,nominal,2.0NRT,298.52,1.42,D
21.87449,81.53934,330.44,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,299.45,1.85,D
23.11844,88.09818,334.92,0.42,0.37,2024-11-21,07:07,N,nominal,2.0NRT,300.06,1.95,D
21.83454,81.24955,329.05,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,298.07,2.99,D
21.94925,81.67146,333.98,0.32,0.54,2024-11-21,07:07,N,nominal,2.0NRT,301.44,1.97,D
21.86351,81.25978,332.95,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,298.63,1.77,D
21.95421,81.67029,330.55,0.32,0.54,2024-11-21,07:07,N,nominal,2.0NRT,300.46,1.97,D
23.16177,88.09007,333.19,0.42,0.37,2024-11-21,07:07,N,nominal,2.0NRT,300.48,2.51,D
23.14815,87.94604,328.8,0.42,0.38,2024-11-21,07:07,N,nominal,2.0NRT,301.4,2.19,D
21.95288,81.6685,337.47,0.32,0.54,2024-11-21,07:07,N,nominal,2.0NRT,300.57,2.91,D
21.92994,81.48788,331.84,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,299.17,3.83,D
21.92926,81.48473,335.09,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,298.79,2.62,D
21.91433,81.41515,332.32,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,297.99,2.89,D
18.88219,78.51888,330.01,0.58,0.7,2024-11-21,07:07,N,nominal,2.0NRT,299.55,8.29,D
23.53391,90.11473,350.37,0.38,0.36,2024-11-21,07:07,N,nominal,2.0NRT,303.33,14.49,D
21.92537,81.26736,328.17,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,297.68,2.26,D
21.93733,81.2985,329.03,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,298.84,1.62,D
23.65159,90.78503,329.92,0.39,0.36,2024-11-21,07:07,N,nominal,2.0NRT,301.58,2.44,D
23.66156,90.78329,331.75,0.39,0.36,2024-11-21,07:07,N,nominal,2.0NRT,301.85,2.24,D
23.24858,88.12316,336.69,0.41,0.37,2024-11-21,07:07,N,nominal,2.0NRT,301.27,3.5,D
23.24792,88.11913,332.64,0.41,0.37,2024-11-21,07:07,N,nominal,2.0NRT,300.47,3.5,D
23.65523,90.42454,346.26,0.38,0.36,2024-11-21,07:07,N,nominal,2.0NRT,306.38,7.23,D
23.31063,88.2027,330.71,0.41,0.37,2024-11-21,07:07,N,nominal,2.0NRT,299.69,2.24,D
23.59223,89.94222,334.14,0.38,0.36,2024-11-21,07:07,N,nominal,2.0NRT,300.68,4.28,D
23.86424,90.353,339.29,0.38,0.36,2024-11-21,07:07,N,nominal,2.0NRT,300.8,2.49,D
17.7201,96.62749,333.09,0.57,0.43,2024-11-21,07:07,N,nominal,2.0NRT,300.56,4,D
18.2921,101.53371,337.07,0.4,0.6,2024-11-21,07:07,N,nominal,2.0NRT,295.1,4.07,D
18.34051,100.18023,336.3,0.32,0.55,2024-11-21,07:07,N,nominal,2.0NRT,297.43,2.26,D
17.92513,96.62466,335.61,0.57,0.43,2024-11-21,07:07,N,nominal,2.0NRT,301.85,6.11,D
17.92635,96.62737,347.13,0.57,0.43,2024-11-21,07:07,N,nominal,2.0NRT,300.78,10.72,D
18.33796,100.18137,331.4,0.32,0.55,2024-11-21,07:07,N,nominal,2.0NRT,296.66,2.3,D
18.36515,100.19398,337.28,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,298.11,2.72,D
17.95092,96.56326,335.86,0.57,0.43,2024-11-21,07:07,N,nominal,2.0NRT,300.49,3.74,D
18.13144,97.92393,326.76,0.46,0.47,2024-11-21,07:07,N,low,2.0NRT,298.31,2.84,D
18.34831,99.58007,327.92,0.59,0.53,2024-11-21,07:07,N,nominal,2.0NRT,296.3,3.05,D
18.00952,96.70247,332.36,0.39,0.44,2024-11-21,07:07,N,nominal,2.0NRT,299.36,2.6,D
18.00059,96.63294,338.06,0.38,0.43,2024-11-21,07:07,N,nominal,2.0NRT,300.4,4.26,D
18.00711,96.58864,333.7,0.57,0.43,2024-11-21,07:07,N,nominal,2.0NRT,297.71,9.56,D
18.01807,96.64169,333.93,0.38,0.43,2024-11-21,07:07,N,nominal,2.0NRT,298.5,1.95,D
18.00907,96.59261,335.66,0.57,0.43,2024-11-21,07:07,N,nominal,2.0NRT,297.71,6,D
18.1357,96.71979,343.35,0.39,0.44,2024-11-21,07:07,N,nominal,2.0NRT,301.6,5.92,D
18.14598,95.31393,334.16,0.49,0.4,2024-11-21,07:07,N,nominal,2.0NRT,296.48,4.38,D
18.31032,95.24586,339.35,0.49,0.4,2024-11-21,07:07,N,nominal,2.0NRT,299.71,6.95,D
18.44925,95.39967,340.27,0.5,0.41,2024-11-21,07:07,N,nominal,2.0NRT,299.27,4.52,D
18.66834,96.59246,327.82,0.39,0.44,2024-11-21,07:07,N,nominal,2.0NRT,299.51,2.2,D
19.13152,99.01921,334.86,0.56,0.51,2024-11-21,07:07,N,nominal,2.0NRT,295.22,4.07,D
18.94382,96.32922,342.4,0.57,0.43,2024-11-21,07:07,N,nominal,2.0NRT,300.63,6.24,D
19.54142,100.13265,341.75,0.33,0.56,2024-11-21,07:07,N,nominal,2.0NRT,292.29,4.1,D
16.78702,82.02611,338.86,0.38,0.59,2024-11-21,07:07,N,nominal,2.0NRT,299.56,3.8,D
19.1737,96.32132,335.33,0.57,0.43,2024-11-21,07:07,N,nominal,2.0NRT,300.84,3.71,D
16.92989,82.06084,332.72,0.38,0.58,2024-11-21,07:07,N,nominal,2.0NRT,299.1,4.04,D
16.92918,82.0573,328.81,0.38,0.59,2024-11-21,07:07,N,nominal,2.0NRT,298.72,3,D
16.92659,82.06051,344.03,0.38,0.58,2024-11-21,07:07,N,nominal,2.0NRT,299.92,3.95,D
16.96464,81.72263,336.62,0.4,0.6,2024-11-21,07:07,N,nominal,2.0NRT,299.79,2.09,D
19.82788,100.2396,351.86,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,293.21,4.06,D
16.97011,81.72142,327.94,0.4,0.6,2024-11-21,07:07,N,nominal,2.0NRT,297.05,1.97,D
19.82784,100.23949,354.21,0.34,0.56,2024-11-21,07:07,N,nominal,2.0NRT,293.69,4.22,D
16.96971,81.72281,335.62,0.4,0.6,2024-11-21,07:07,N,nominal,2.0NRT,297.14,3.99,D
16.63771,79.70679,329.22,0.54,0.68,2024-11-21,07:07,N,nominal,2.0NRT,299.93,2.42,D
17.20128,81.81997,329.44,0.39,0.59,2024-11-21,07:07,N,nominal,2.0NRT,295.98,2.27,D
20.18377,99.89108,340.2,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,294.42,4.15,D
20.26362,99.94195,325.34,0.33,0.55,2024-11-21,07:07,N,nominal,2.0NRT,293.79,1.44,D
19.86949,96.03033,329.36,0.56,0.43,2024-11-21,07:07,N,nominal,2.0NRT,300.53,4.18,D
17.67381,80.31234,334.35,0.47,0.64,2024-11-21,07:07,N,nominal,2.0NRT,299.36,2.3,D
20.84836,99.91343,327.42,0.33,0.56,2024-11-21,07:07,N,nominal,2.0NRT,293.42,1.8,D
23.57005,90.44357,332.19,0.38,0.36,2024-11-21,07:07,N,nominal,2.0NRT,300.06,2.24,D
