latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
12.71736,101.00883,331.56,0.44,0.46,2024-11-24,06:07,N,nominal,2.0NRT,291.96,2.5,D
16.924,98.58138,342.24,0.54,0.51,2024-11-24,06:09,N,nominal,2.0NRT,290.74,4.96,D
16.92565,98.57803,327.08,0.54,0.51,2024-11-24,06:09,N,nominal,2.0NRT,290.5,3.27,D
16.96412,98.6278,333.5,0.53,0.5,2024-11-24,06:09,N,nominal,2.0NRT,290.85,4.06,D
17.25927,100.00555,328.31,0.43,0.46,2024-11-24,06:09,N,nominal,2.0NRT,295.9,2.47,D
16.62796,96.54446,335.41,0.37,0.58,2024-11-24,06:09,N,nominal,2.0NRT,293.15,2.24,D
16.7859,97.353,329.76,0.32,0.55,2024-11-24,06:09,N,nominal,2.0NRT,292.3,1.61,D
16.68113,96.70622,347.96,0.36,0.57,2024-11-24,06:09,N,nominal,2.0NRT,292.63,4.45,D
17.35564,100.10303,329.91,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,298.58,3.55,D
16.71378,96.67818,329.7,0.36,0.57,2024-11-24,06:09,N,nominal,2.0NRT,292.49,1.92,D
17.32384,99.66798,328.79,0.45,0.47,2024-11-24,06:09,N,nominal,2.0NRT,293.92,2.88,D
17.32735,99.6629,331.77,0.45,0.47,2024-11-24,06:09,N,nominal,2.0NRT,293.93,3.82,D
17.47516,100.38561,331.67,0.41,0.45,2024-11-24,06:09,N,nominal,2.0NRT,295.47,5.17,D
17.47756,100.38488,339.36,0.4,0.45,2024-11-24,06:09,N,nominal,2.0NRT,295.74,4.25,D
17.43958,100.11118,334.96,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,298.26,5.15,D
17.48491,100.14713,341.79,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,296.37,5.34,D
17.4842,100.1432,338.54,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,297.83,5.34,D
17.55437,100.29474,335.19,0.41,0.45,2024-11-24,06:09,N,nominal,2.0NRT,294.46,2.99,D
17.47353,99.7989,336.12,0.44,0.46,2024-11-24,06:09,N,nominal,2.0NRT,295.43,5.37,D
17.47214,99.79655,342.24,0.44,0.46,2024-11-24,06:09,N,nominal,2.0NRT,295.82,5.1,D
16.78108,95.97404,335.67,0.4,0.6,2024-11-24,06:09,N,nominal,2.0NRT,291.19,3.6,D
17.05417,97.24324,329.3,0.33,0.55,2024-11-24,06:09,N,nominal,2.0NRT,293.76,1.9,D
17.06303,97.23499,328.41,0.33,0.55,2024-11-24,06:09,N,nominal,2.0NRT,291.9,2.61,D
16.81549,95.97431,332.67,0.4,0.6,2024-11-24,06:09,N,nominal,2.0NRT,290.64,3.08,D
17.63736,100.17499,339.68,0.41,0.45,2024-11-24,06:09,N,nominal,2.0NRT,295.46,3.07,D
17.09893,97.28448,339.38,0.32,0.55,2024-11-24,06:09,N,nominal,2.0NRT,295.12,2.81,D
17.6414,100.14994,330.9,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,296.53,2.19,D
17.10601,97.26715,333.23,0.32,0.55,2024-11-24,06:09,N,nominal,2.0NRT,293.81,1.31,D
17.65037,100.15223,334.48,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,296.88,3.52,D
15.03434,101.93538,335.59,0.54,0.42,2024-11-24,06:09,N,nominal,2.0NRT,282.89,5.47,D
15.03477,101.93251,332.42,0.54,0.42,2024-11-24,06:09,N,nominal,2.0NRT,282.45,5.13,D
14.82881,100.20616,330.24,0.46,0.47,2024-11-24,06:09,N,nominal,2.0NRT,285.96,3.15,D
14.92345,100.66572,328.77,0.43,0.46,2024-11-24,06:09,N,nominal,2.0NRT,269.5,5.93,D
14.92314,100.66584,327.22,0.43,0.46,2024-11-24,06:09,N,nominal,2.0NRT,268.81,3.86,D
14.878,100.10426,334.92,0.47,0.47,2024-11-24,06:09,N,nominal,2.0NRT,286.81,3.63,D
14.92899,100.26231,331.4,0.45,0.47,2024-11-24,06:09,N,nominal,2.0NRT,282.69,3.02,D
14.93612,100.17757,329.95,0.46,0.47,2024-11-24,06:09,N,nominal,2.0NRT,288.35,3.62,D
14.93665,100.17387,328.59,0.46,0.47,2024-11-24,06:09,N,nominal,2.0NRT,288.07,4.02,D
15.04471,100.30173,330.31,0.45,0.47,2024-11-24,06:09,N,nominal,2.0NRT,286.18,3.14,D
17.2951,100.61652,332.2,0.4,0.44,2024-11-24,06:09,N,nominal,2.0NRT,297.09,2.72,D
15.23172,100.25963,341.75,0.45,0.47,2024-11-24,06:09,N,nominal,2.0NRT,277.72,6.47,D
15.62961,100.03867,332.5,0.46,0.47,2024-11-24,06:09,N,nominal,2.0NRT,273.54,4.16,D
15.75795,100.3656,330.59,0.43,0.46,2024-11-24,06:09,N,nominal,2.0NRT,280.78,3.98,D
16.00407,100.31049,341.74,0.43,0.46,2024-11-24,06:09,N,nominal,2.0NRT,285.62,4.98,D
16.31217,101.98518,332.19,0.51,0.41,2024-11-24,06:09,N,nominal,2.0NRT,284.1,2.1,D
15.9562,99.87576,341.29,0.46,0.47,2024-11-24,06:09,N,nominal,2.0NRT,282.51,3.81,D
16.15644,100.55168,329.53,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,286.44,2.19,D
16.42889,101.24416,332.93,0.56,0.43,2024-11-24,06:09,N,nominal,2.0NRT,286.68,4.82,D
15.86286,97.79775,334.41,0.63,0.54,2024-11-24,06:09,N,nominal,2.0NRT,288.24,4.49,D
15.9909,97.68747,334.3,0.32,0.54,2024-11-24,06:09,N,nominal,2.0NRT,291.38,2.57,D
15.99076,97.6886,334.79,0.32,0.54,2024-11-24,06:09,N,nominal,2.0NRT,292.47,2.52,D
16.53745,100.35398,340.92,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,292.88,4.55,D
16.61309,100.41638,330.22,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,293.68,2.42,D
16.6597,100.52428,345.46,0.41,0.45,2024-11-24,06:09,N,nominal,2.0NRT,291.47,6.3,D
16.20329,97.53572,328.33,0.32,0.55,2024-11-24,06:09,N,nominal,2.0NRT,293.02,2.63,D
16.80022,100.39315,338.83,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,295.21,3,D
16.90458,100.2227,332.75,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,293.84,2.33,D
17.02077,100.29372,331.22,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,293.13,1.43,D
17.02194,100.29447,329.15,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,292.76,1.03,D
16.54481,97.54107,330.51,0.32,0.54,2024-11-24,06:09,N,nominal,2.0NRT,291.77,2.07,D
17.63899,100.0649,349.81,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,297.04,5.42,D
17.65164,100.15192,337.57,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,296.16,4.28,D
17.63967,100.06481,350.47,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,297.71,8.07,D
17.10253,97.28474,328.44,0.32,0.55,2024-11-24,06:09,N,nominal,2.0NRT,294.41,2.74,D
17.68719,100.20535,327.22,0.41,0.45,2024-11-24,06:09,N,nominal,2.0NRT,296.79,2.03,D
17.68343,100.16185,340.57,0.41,0.45,2024-11-24,06:09,N,nominal,2.0NRT,295.94,2.75,D
17.57049,99.50806,337.44,0.46,0.47,2024-11-24,06:09,N,nominal,2.0NRT,291.76,4.55,D
17.03428,96.52193,332.34,0.36,0.58,2024-11-24,06:09,N,nominal,2.0NRT,289.97,2,D
17.17377,97.14204,342.19,0.33,0.55,2024-11-24,06:09,N,nominal,2.0NRT,292.86,4.03,D
17.1773,97.14263,335.68,0.33,0.55,2024-11-24,06:09,N,nominal,2.0NRT,292.19,4.26,D
17.87329,100.03646,339.19,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,293.18,4.75,D
17.28058,96.96228,332.55,0.34,0.56,2024-11-24,06:09,N,nominal,2.0NRT,289.23,1.4,D
17.27865,96.9528,332.28,0.34,0.56,2024-11-24,06:09,N,nominal,2.0NRT,286.19,1.34,D
17.30931,96.81283,339.82,0.34,0.56,2024-11-24,06:09,N,nominal,2.0NRT,292.5,2.78,D
17.32024,96.81384,329.62,0.34,0.56,2024-11-24,06:09,N,nominal,2.0NRT,291.7,2.35,D
17.3492,96.68535,341.31,0.35,0.57,2024-11-24,06:09,N,nominal,2.0NRT,291.31,2.95,D
17.39223,96.76463,329.41,0.34,0.56,2024-11-24,06:09,N,nominal,2.0NRT,290.36,0.81,D
17.36128,96.53009,328.11,0.36,0.57,2024-11-24,06:09,N,nominal,2.0NRT,290.85,1.01,D
18.1035,100.15208,328.52,0.41,0.45,2024-11-24,06:09,N,nominal,2.0NRT,292.96,0.99,D
17.43665,96.55763,332.8,0.35,0.57,2024-11-24,06:09,N,nominal,2.0NRT,290.76,1.87,D
18.25952,100.22396,331.64,0.4,0.44,2024-11-24,06:09,N,nominal,2.0NRT,297.54,1.86,D
18.2936,100.31892,341.88,0.4,0.44,2024-11-24,06:09,N,nominal,2.0NRT,295.84,3.56,D
18.2783,100.14133,333.26,0.41,0.45,2024-11-24,06:09,N,nominal,2.0NRT,301.42,4.11,D
18.30089,100.2197,327.31,0.4,0.44,2024-11-24,06:09,N,nominal,2.0NRT,296.54,2.96,D
18.52599,101.45034,328.85,0.51,0.41,2024-11-24,06:09,N,nominal,2.0NRT,291.89,2.52,D
18.33064,100.31536,330.45,0.4,0.44,2024-11-24,06:09,N,nominal,2.0NRT,294.81,2.43,D
18.5293,101.45158,327.7,0.51,0.41,2024-11-24,06:09,N,nominal,2.0NRT,293.74,3.4,D
18.33003,100.31503,329.74,0.4,0.44,2024-11-24,06:09,N,nominal,2.0NRT,295.03,2.74,D
18.35575,99.87721,333.57,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,295.82,3.68,D
18.35707,99.87711,333.89,0.42,0.45,2024-11-24,06:09,N,nominal,2.0NRT,295.7,5.71,D
17.93548,96.613,340.32,0.34,0.56,2024-11-24,06:09,N,nominal,2.0NRT,293.69,2.9,D
17.93483,96.60976,332.03,0.34,0.56,2024-11-24,06:09,N,nominal,2.0NRT,293.69,2.9,D
17.94319,96.59776,327.12,0.34,0.56,2024-11-24,06:09,N,nominal,2.0NRT,293.5,2.1,D
