latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
13.28804,101.14042,340.13,0.4,0.44,2024-11-11,06:52,N,nominal,2.0NRT,296.64,6.07,D
13.4011,101.46938,330.87,0.42,0.46,2024-11-11,06:52,N,nominal,2.0NRT,297.39,2.35,D
13.05384,101.24542,330.39,0.41,0.45,2024-11-11,06:52,N,nominal,2.0NRT,294.4,2.76,D
17.45492,100.15704,330.7,0.4,0.44,2024-11-11,06:54,N,nominal,2.0NRT,299.62,2.81,D
15.24641,100.40717,331.2,0.39,0.44,2024-11-11,06:54,N,nominal,2.0NRT,298.99,3.75,D
15.25561,100.47594,334.73,0.39,0.44,2024-11-11,06:54,N,nominal,2.0NRT,299.66,4.92,D
17.43973,99.67928,340.32,0.56,0.43,2024-11-11,06:54,N,nominal,2.0NRT,298.88,4.37,D
15.25676,100.64072,330.95,0.4,0.44,2024-11-11,06:54,N,nominal,2.0NRT,300.53,3.58,D
17.12472,97.26464,330.61,0.43,0.38,2024-11-11,06:54,N,low,2.0NRT,302.01,1.82,D
15.1399,100.0939,331.77,0.55,0.43,2024-11-11,06:54,N,nominal,2.0NRT,295.68,3.46,D
17.48383,99.77087,332.47,0.57,0.43,2024-11-11,06:54,N,nominal,2.0NRT,300.25,3.66,D
15.11912,99.96613,335.14,0.54,0.42,2024-11-11,06:54,N,nominal,2.0NRT,297.45,5,D
17.53906,100.07294,336.59,0.39,0.44,2024-11-11,06:54,N,nominal,2.0NRT,300.06,2.91,D
15.19196,100.68765,331.16,0.4,0.44,2024-11-11,06:54,N,nominal,2.0NRT,300.03,4.32,D
17.5532,100.08624,334.81,0.39,0.44,2024-11-11,06:54,N,nominal,2.0NRT,300.14,2.55,D
15.1202,100.42142,333.22,0.39,0.44,2024-11-11,06:54,N,nominal,2.0NRT,294.64,2.48,D
15.00042,100.51234,332.79,0.39,0.44,2024-11-11,06:54,N,nominal,2.0NRT,296.67,3.91,D
17.56306,99.97176,330.71,0.39,0.44,2024-11-11,06:54,N,nominal,2.0NRT,301.16,2.11,D
14.96967,100.40268,331.89,0.38,0.43,2024-11-11,06:54,N,nominal,2.0NRT,296.84,2.43,D
18.05586,100.91427,332.32,0.45,0.47,2024-11-11,06:54,N,nominal,2.0NRT,298.41,3.72,D
