latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.53551,100.0765,327.3,0.67,0.74,2024-11-15,05:37,N,nominal,2.0NRT,292.38,3.47,D
17.5346,100.07914,332.59,0.67,0.74,2024-11-15,05:37,N,nominal,2.0NRT,292.79,5.15,D
19.39146,101.2085,329.37,0.53,0.67,2024-11-15,05:40,N,nominal,2.0NRT,292.3,5.58,D
19.33834,100.85757,326.93,0.55,0.68,2024-11-15,05:40,N,nominal,2.0NRT,293.33,2.67,D
19.34038,100.85558,330.37,0.55,0.68,2024-11-15,05:40,N,nominal,2.0NRT,293.37,3.53,D
22.87179,99.18355,341.67,0.59,0.7,2024-11-15,05:40,N,nominal,2.0NRT,294.43,6.79,D
19.03407,101.51678,325.71,0.51,0.66,2024-11-15,05:40,N,nominal,2.0NRT,294.89,4.07,D
19.39255,101.21333,328.45,0.53,0.67,2024-11-15,05:40,N,nominal,2.0NRT,291.43,6.83,D
25.62804,98.02624,349.6,0.6,0.71,2024-11-15,05:42,N,nominal,2.0NRT,291.51,7.29,D
27.21251,97.45473,354.66,0.6,0.7,2024-11-15,05:42,N,nominal,2.0NRT,290.63,9.29,D
27.21177,97.45512,353.32,0.6,0.7,2024-11-15,05:42,N,nominal,2.0NRT,290.56,13.51,D
25.63061,98.03159,346.1,0.6,0.71,2024-11-15,05:42,N,nominal,2.0NRT,290.38,9.05,D
15.68806,100.45117,329.86,0.51,0.66,2024-11-15,07:18,N,nominal,2.0NRT,288.28,6.68,D
15.68758,100.4463,335.81,0.51,0.66,2024-11-15,07:18,N,nominal,2.0NRT,288.4,6.15,D
15.68321,100.45098,329.95,0.51,0.66,2024-11-15,07:18,N,nominal,2.0NRT,287.82,4.15,D
16.8726,97.22157,335.26,0.32,0.55,2024-11-15,07:20,N,nominal,2.0NRT,295.76,2.34,D
17.19413,99.98142,336.72,0.49,0.65,2024-11-15,07:20,N,nominal,2.0NRT,295.11,5.35,D
17.13511,97.25254,332.05,0.33,0.55,2024-11-15,07:20,N,nominal,2.0NRT,296.8,1.41,D
17.31744,96.94646,336.11,0.63,0.54,2024-11-15,07:20,N,nominal,2.0NRT,297.23,5.04,D
17.65653,100.23022,329.05,0.52,0.67,2024-11-15,07:20,N,nominal,2.0NRT,294.9,3.75,D
17.3456,96.92489,341.55,0.63,0.54,2024-11-15,07:20,N,nominal,2.0NRT,298.59,13.37,D
17.34864,96.90643,336.37,0.62,0.54,2024-11-15,07:20,N,nominal,2.0NRT,296.99,6.82,D
17.73125,100.22222,333.01,0.52,0.67,2024-11-15,07:20,N,nominal,2.0NRT,295.07,5.85,D
17.80151,96.70195,329.36,0.61,0.54,2024-11-15,07:20,N,nominal,2.0NRT,300.33,4.28,D
18.27468,100.28671,340.49,0.53,0.67,2024-11-15,07:20,N,nominal,2.0NRT,296.36,5.08,D
18.33156,100.31488,331.77,0.54,0.68,2024-11-15,07:20,N,nominal,2.0NRT,295.68,3.1,D
18.15974,96.55125,333.09,0.6,0.53,2024-11-15,07:20,N,nominal,2.0NRT,300.79,5.67,D
18.41311,96.42277,331.32,0.6,0.53,2024-11-15,07:20,N,low,2.0NRT,303.19,5.67,D
18.73865,99.56703,328.98,0.48,0.65,2024-11-15,07:20,N,nominal,2.0NRT,296.91,6.66,D
18.95826,96.27724,342.53,0.59,0.53,2024-11-15,07:20,N,nominal,2.0NRT,303.91,8.75,D
18.956,96.28071,337.44,0.59,0.53,2024-11-15,07:20,N,nominal,2.0NRT,302.78,4.69,D
