latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
14.67727,99.009,340.98,0.41,0.37,2024-11-22,06:46,N,nominal,2.0NRT,296.79,4.84,D
13.10933,101.23925,331.83,0.49,0.41,2024-11-22,06:46,N,nominal,2.0NRT,277.51,4.79,D
13.1087,101.23469,332.55,0.49,0.41,2024-11-22,06:46,N,nominal,2.0NRT,278.22,3.69,D
13.23199,101.15376,329.38,0.49,0.4,2024-11-22,06:46,N,nominal,2.0NRT,285.34,2.86,D
14.45578,99.97241,335.94,0.44,0.39,2024-11-22,06:46,N,nominal,2.0NRT,294.63,4.23,D
14.85723,100.3175,338.04,0.46,0.39,2024-11-22,06:46,N,nominal,2.0NRT,293.01,6.68,D
15.35372,99.7405,333.85,0.44,0.39,2024-11-22,06:48,N,nominal,2.0NRT,295.45,2.42,D
15.34456,99.67442,335.12,0.44,0.38,2024-11-22,06:48,N,nominal,2.0NRT,295.59,5.27,D
15.72904,101.97263,333.43,0.39,0.44,2024-11-22,06:48,N,nominal,2.0NRT,295.6,1.82,D
15.47958,100.0657,331.74,0.46,0.39,2024-11-22,06:48,N,nominal,2.0NRT,293.58,4.87,D
15.47963,100.062,332.18,0.46,0.39,2024-11-22,06:48,N,nominal,2.0NRT,293.83,4.16,D
15.4259,99.64185,333.95,0.44,0.38,2024-11-22,06:48,N,nominal,2.0NRT,296.04,3.29,D
15.74038,101.89999,338.46,0.39,0.44,2024-11-22,06:48,N,nominal,2.0NRT,295.66,2.88,D
15.79959,100.39388,338.57,0.48,0.4,2024-11-22,06:48,N,nominal,2.0NRT,291.14,5.56,D
15.79898,100.3894,332.41,0.48,0.4,2024-11-22,06:48,N,nominal,2.0NRT,291.55,6.13,D
15.79778,100.35309,332.3,0.48,0.4,2024-11-22,06:48,N,nominal,2.0NRT,292.85,3.96,D
15.75441,99.70551,334.45,0.45,0.39,2024-11-22,06:48,N,nominal,2.0NRT,297.6,4.54,D
15.811,99.64199,334.36,0.44,0.39,2024-11-22,06:48,N,nominal,2.0NRT,295.28,3.31,D
15.85959,99.63522,335.92,0.44,0.39,2024-11-22,06:48,N,nominal,2.0NRT,297.87,3.17,D
