latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
6.41415,100.39494,332.51,0.48,0.48,2024-11-13,06:14,N,nominal,2.0NRT,292.57,3.68,D
18.7559,99.56997,333.42,0.53,0.42,2024-11-13,06:16,N,nominal,2.0NRT,300.2,7.03,D
18.755,99.56497,333.11,0.53,0.42,2024-11-13,06:16,N,nominal,2.0NRT,300.27,7.01,D
19.2336,101.68783,331.9,0.42,0.38,2024-11-13,06:16,N,nominal,2.0NRT,300.81,1.76,D
19.05027,98.94653,325.72,0.56,0.43,2024-11-13,06:16,N,nominal,2.0NRT,297.76,2.58,D
19.31071,100.18277,336.37,0.48,0.4,2024-11-13,06:16,N,nominal,2.0NRT,298.82,2.92,D
19.6764,100.83108,329.47,0.45,0.39,2024-11-13,06:16,N,nominal,2.0NRT,300.52,3.69,D
19.53934,99.83096,336.96,0.5,0.41,2024-11-13,06:16,N,nominal,2.0NRT,297.23,3.43,D
19.68609,100.27409,335.71,0.47,0.4,2024-11-13,06:16,N,nominal,2.0NRT,297.43,4.88,D
19.69622,100.26755,335.54,0.47,0.4,2024-11-13,06:16,N,nominal,2.0NRT,300.68,6.09,D
16.0842,99.81723,331.45,0.56,0.43,2024-11-13,06:16,N,nominal,2.0NRT,294.6,3.42,D
15.31666,100.36184,333.63,0.53,0.42,2024-11-13,06:16,N,nominal,2.0NRT,300.07,3.51,D
15.3263,99.75659,337.89,0.38,0.44,2024-11-13,06:16,N,nominal,2.0NRT,298.61,3.65,D
15.35467,99.70698,339.75,0.39,0.44,2024-11-13,06:16,N,nominal,2.0NRT,299.86,3.33,D
15.6895,100.45161,330.24,0.52,0.42,2024-11-13,06:16,N,nominal,2.0NRT,296.54,3.48,D
15.62629,100.04239,343.44,0.55,0.43,2024-11-13,06:16,N,nominal,2.0NRT,299.9,36.66,D
15.71069,100.43773,333.32,0.52,0.42,2024-11-13,06:16,N,nominal,2.0NRT,298.72,8.06,D
15.72013,100.40089,336.46,0.52,0.42,2024-11-13,06:16,N,nominal,2.0NRT,298.45,4.73,D
15.58814,99.56554,336.94,0.39,0.44,2024-11-13,06:16,N,nominal,2.0NRT,298.41,3.33,D
15.72009,99.72638,336.39,0.57,0.43,2024-11-13,06:16,N,nominal,2.0NRT,298.77,5.2,D
15.90271,100.40746,334.35,0.52,0.42,2024-11-13,06:16,N,nominal,2.0NRT,298.76,6.36,D
15.87214,100.02391,334.71,0.55,0.42,2024-11-13,06:16,N,nominal,2.0NRT,298.48,4.49,D
15.96224,100.39845,332.57,0.52,0.41,2024-11-13,06:16,N,nominal,2.0NRT,299.34,2.97,D
16.0163,100.04404,349.99,0.54,0.42,2024-11-13,06:16,N,nominal,2.0NRT,297.84,8.23,D
16.13171,100.52256,332.61,0.51,0.41,2024-11-13,06:16,N,nominal,2.0NRT,299.34,3.86,D
16.16216,100.5414,332.9,0.51,0.41,2024-11-13,06:16,N,nominal,2.0NRT,300.53,3.4,D
