latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
21.9345,81.55583,336.02,0.39,0.36,2024-11-14,07:39,N,nominal,2.0NRT,304.52,2.8,D
22.57282,85.89172,339.96,0.46,0.39,2024-11-14,07:39,N,nominal,2.0NRT,308.2,5.36,D
23.27577,92.0464,340.1,0.36,0.58,2024-11-14,07:39,N,nominal,2.0NRT,299.83,3.29,D
21.99362,81.66914,334.97,0.39,0.36,2024-11-14,07:39,N,nominal,2.0NRT,304.01,4.69,D
21.99206,81.57256,330.91,0.39,0.36,2024-11-14,07:39,N,nominal,2.0NRT,301.85,1.96,D
21.94888,81.2365,335.07,0.4,0.37,2024-11-14,07:39,N,nominal,2.0NRT,304.25,2.11,D
22.10051,81.61475,339.68,0.39,0.36,2024-11-14,07:39,N,nominal,2.0NRT,302.17,3.32,D
22.31951,82.5948,332.92,0.38,0.36,2024-11-14,07:39,N,low,2.0NRT,304.89,2.47,D
22.31267,82.52733,334.41,0.38,0.36,2024-11-14,07:39,N,nominal,2.0NRT,302.92,2.82,D
21.93634,79.77564,333.96,0.44,0.38,2024-11-14,07:39,N,nominal,2.0NRT,303.98,2.86,D
22.35703,82.30581,342.05,0.38,0.36,2024-11-14,07:39,N,low,2.0NRT,312.97,6.34,D
21.91914,79.52951,333,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,303.72,1.79,D
21.97738,79.5269,334.5,0.45,0.39,2024-11-14,07:39,N,low,2.0NRT,304.82,5.02,D
21.9759,79.51826,334.32,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,304.41,4.38,D
22.01757,79.61242,330.09,0.44,0.39,2024-11-14,07:39,N,nominal,2.0NRT,303.79,1.91,D
21.99618,79.465,335.03,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,307.77,3.62,D
22.02589,79.57526,333.99,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,305.44,1.57,D
21.9758,79.23717,331.64,0.46,0.39,2024-11-14,07:39,N,low,2.0NRT,305.66,2.99,D
22.10192,79.57887,335.91,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,308.24,2.75,D
22.11029,79.43431,337.47,0.45,0.39,2024-11-14,07:39,N,low,2.0NRT,308.42,2.93,D
22.19096,79.54894,332.96,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,305.21,1.81,D
22.2398,79.77162,338.34,0.44,0.38,2024-11-14,07:39,N,low,2.0NRT,308.82,9.3,D
22.25096,79.75204,337.05,0.44,0.38,2024-11-14,07:39,N,nominal,2.0NRT,310.43,3.59,D
22.21166,79.45573,332.89,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,306.48,2.2,D
22.23024,79.47883,333.76,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,307.31,2.39,D
22.22144,79.42692,345.91,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,310.54,16.03,D
22.21453,79.34287,337.63,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,308.95,2.01,D
22.23258,79.47927,333.17,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,306.94,2.07,D
22.22355,79.42746,340.63,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,306.99,6.09,D
22.21625,79.34356,342.16,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,308.87,5.27,D
22.38449,80.28365,330.43,0.42,0.37,2024-11-14,07:39,N,nominal,2.0NRT,303.92,1.86,D
22.33182,79.82358,334.37,0.43,0.38,2024-11-14,07:39,N,nominal,2.0NRT,308.17,1.33,D
22.34502,79.79507,336.59,0.43,0.38,2024-11-14,07:39,N,low,2.0NRT,306.89,2.96,D
22.29944,79.50603,336.64,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,308.67,3.74,D
22.20472,78.95853,332.14,0.47,0.4,2024-11-14,07:39,N,nominal,2.0NRT,303.71,2.46,D
22.4205,80.18064,337.89,0.42,0.38,2024-11-14,07:39,N,nominal,2.0NRT,308.55,3.01,D
22.41036,80.09839,333.14,0.42,0.38,2024-11-14,07:39,N,nominal,2.0NRT,304.3,2.07,D
23.68408,86.39423,340.32,0.5,0.41,2024-11-14,07:39,N,nominal,2.0NRT,304.62,8.03,D
23.68786,86.39368,330.66,0.5,0.41,2024-11-14,07:39,N,low,2.0NRT,303.17,7.64,D
23.68702,86.39069,342.68,0.5,0.41,2024-11-14,07:39,N,nominal,2.0NRT,306.14,8.54,D
23.1673,82.34141,339.7,0.38,0.36,2024-11-14,07:39,N,nominal,2.0NRT,304.45,5.74,D
23.75807,86.4053,333.46,0.51,0.41,2024-11-14,07:39,N,low,2.0NRT,305.92,5.18,D
22.67598,79.14744,332.12,0.46,0.39,2024-11-14,07:39,N,nominal,2.0NRT,301.99,2.58,D
23.76122,86.3998,337.22,0.5,0.41,2024-11-14,07:39,N,nominal,2.0NRT,306.36,5.18,D
23.78136,86.34637,336.77,0.5,0.41,2024-11-14,07:39,N,nominal,2.0NRT,307.89,3.65,D
22.40922,77.47216,336.78,0.56,0.43,2024-11-14,07:39,N,low,2.0NRT,310.16,35.72,D
22.41312,77.44892,337.15,0.56,0.43,2024-11-14,07:39,N,nominal,2.0NRT,306.68,4.18,D
23.77873,86.20683,341.18,0.49,0.41,2024-11-14,07:39,N,nominal,2.0NRT,309.29,5.41,D
23.78309,86.21109,332.38,0.49,0.41,2024-11-14,07:39,N,low,2.0NRT,306.49,5.41,D
22.41289,77.45211,335.85,0.56,0.43,2024-11-14,07:39,N,low,2.0NRT,306.74,4.32,D
23.77988,86.20871,346.81,0.49,0.41,2024-11-14,07:39,N,nominal,2.0NRT,311.11,10.07,D
22.76624,79.31562,337.13,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,306.87,5.47,D
22.45347,77.5602,332.05,0.55,0.43,2024-11-14,07:39,N,nominal,2.0NRT,304.74,1.59,D
23.97776,87.6712,340.63,0.4,0.44,2024-11-14,07:39,N,nominal,2.0NRT,301,5.36,D
22.49436,77.60655,342.83,0.55,0.42,2024-11-14,07:39,N,nominal,2.0NRT,307.57,9.26,D
22.48361,77.54826,336.01,0.55,0.43,2024-11-14,07:39,N,nominal,2.0NRT,305.64,4.27,D
22.50212,77.62682,347.44,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,307.58,6.65,D
22.15782,75.79337,330.63,0.47,0.48,2024-11-14,07:39,N,nominal,2.0NRT,303.75,2.52,D
22.90933,79.83472,334.58,0.43,0.38,2024-11-14,07:39,N,nominal,2.0NRT,306.36,2.45,D
22.51571,77.54694,337.13,0.55,0.43,2024-11-14,07:39,N,nominal,2.0NRT,306.04,4.08,D
22.65805,78.31546,336.53,0.5,0.41,2024-11-14,07:39,N,nominal,2.0NRT,306.08,8.28,D
22.66464,78.30907,337.01,0.5,0.41,2024-11-14,07:39,N,nominal,2.0NRT,304.16,2.3,D
22.57591,77.76816,340.07,0.53,0.42,2024-11-14,07:39,N,nominal,2.0NRT,306.38,5.33,D
22.59634,77.85978,337.77,0.53,0.42,2024-11-14,07:39,N,nominal,2.0NRT,310.13,22.82,D
22.57228,77.72588,333.48,0.54,0.42,2024-11-14,07:39,N,low,2.0NRT,306.02,5.27,D
22.72302,78.55386,338.7,0.49,0.4,2024-11-14,07:39,N,nominal,2.0NRT,305.38,3.57,D
22.72669,78.55309,344.98,0.49,0.4,2024-11-14,07:39,N,nominal,2.0NRT,304.56,5.98,D
22.66005,78.17358,332.2,0.51,0.41,2024-11-14,07:39,N,low,2.0NRT,306.71,4.33,D
22.95298,79.86028,334.15,0.43,0.38,2024-11-14,07:39,N,nominal,2.0NRT,307.34,1.4,D
22.62855,77.97382,334.72,0.52,0.42,2024-11-14,07:39,N,nominal,2.0NRT,305.66,4.51,D
22.59364,77.85835,334.01,0.53,0.42,2024-11-14,07:39,N,nominal,2.0NRT,305.57,10.62,D
22.72524,78.55582,334.92,0.48,0.4,2024-11-14,07:39,N,nominal,2.0NRT,306.58,10.77,D
22.61434,77.94866,334.7,0.52,0.42,2024-11-14,07:39,N,nominal,2.0NRT,304.8,3.92,D
22.59746,77.85754,339.26,0.53,0.42,2024-11-14,07:39,N,nominal,2.0NRT,308.61,10.62,D
22.57258,77.72392,341.28,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,306.33,5.81,D
22.76903,78.71537,333.71,0.48,0.4,2024-11-14,07:39,N,low,2.0NRT,304.34,3.87,D
22.1025,75.2277,331.39,0.51,0.49,2024-11-14,07:39,N,nominal,2.0NRT,303.4,2.88,D
22.69748,78.27482,335.42,0.5,0.41,2024-11-14,07:39,N,nominal,2.0NRT,305.53,2.67,D
22.66381,78.06821,336.94,0.51,0.41,2024-11-14,07:39,N,nominal,2.0NRT,304.73,3.25,D
22.60335,77.71736,341.25,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,306.86,7.26,D
22.65954,78.00181,333.5,0.52,0.41,2024-11-14,07:39,N,low,2.0NRT,305.59,5.82,D
22.62524,77.81451,349.98,0.53,0.42,2024-11-14,07:39,N,nominal,2.0NRT,307.02,12.86,D
22.7561,78.51531,342.28,0.49,0.4,2024-11-14,07:39,N,nominal,2.0NRT,307.51,8.65,D
22.75019,78.48228,331.04,0.49,0.4,2024-11-14,07:39,N,nominal,2.0NRT,305.76,1.78,D
22.99787,79.88678,331.78,0.42,0.38,2024-11-14,07:39,N,low,2.0NRT,303.83,2.8,D
22.93094,79.49317,333.61,0.44,0.38,2024-11-14,07:39,N,low,2.0NRT,306.86,2.92,D
22.79045,78.68709,334.64,0.48,0.4,2024-11-14,07:39,N,nominal,2.0NRT,308.48,2.04,D
22.87672,79.13649,333.25,0.45,0.39,2024-11-14,07:39,N,nominal,2.0NRT,305.36,2.89,D
22.75195,78.42781,332.28,0.49,0.4,2024-11-14,07:39,N,nominal,2.0NRT,305.24,3.13,D
23.01377,79.9176,331.21,0.42,0.38,2024-11-14,07:39,N,nominal,2.0NRT,301.95,2.55,D
22.80139,78.68484,335.64,0.48,0.4,2024-11-14,07:39,N,nominal,2.0NRT,304.17,3.31,D
22.68496,78.01202,336.38,0.52,0.41,2024-11-14,07:39,N,nominal,2.0NRT,304.2,2.97,D
22.63407,77.73238,339.51,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,303.77,3.39,D
22.62838,77.70126,334.6,0.54,0.42,2024-11-14,07:39,N,low,2.0NRT,306.42,6.04,D
22.63602,77.7212,356.72,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,309.21,13.02,D
22.82408,78.68495,333.95,0.48,0.4,2024-11-14,07:39,N,low,2.0NRT,304.89,5.81,D
22.65053,77.69116,348.73,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,308.63,15.93,D
22.82732,78.66032,334.82,0.48,0.4,2024-11-14,07:39,N,nominal,2.0NRT,304.99,4.94,D
22.81181,78.57188,334.13,0.48,0.4,2024-11-14,07:39,N,low,2.0NRT,306.59,5.14,D
22.65721,77.70596,347,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,306.57,12.46,D
22.65438,77.69035,354.31,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,304.85,15.93,D
22.63533,77.5856,350.19,0.55,0.42,2024-11-14,07:39,N,nominal,2.0NRT,308.68,8.6,D
22.66012,77.69994,339.49,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,304.67,5.29,D
22.72633,78.024,334.48,0.52,0.41,2024-11-14,07:39,N,low,2.0NRT,305.69,5.01,D
22.85398,78.72653,334.72,0.47,0.4,2024-11-14,07:39,N,nominal,2.0NRT,305.03,3.09,D
22.84112,78.65267,334.11,0.48,0.4,2024-11-14,07:39,N,nominal,2.0NRT,304.39,3.19,D
22.79748,78.40353,334.2,0.49,0.4,2024-11-14,07:39,N,low,2.0NRT,305.39,4.27,D
22.76343,78.21063,333.27,0.5,0.41,2024-11-14,07:39,N,low,2.0NRT,304.46,6.51,D
22.66885,77.68191,335.68,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,306.76,3.57,D
22.84638,78.66119,335.51,0.48,0.4,2024-11-14,07:39,N,nominal,2.0NRT,305.29,4.32,D
22.70233,77.84585,333.81,0.53,0.42,2024-11-14,07:39,N,low,2.0NRT,304.88,5.38,D
22.99696,79.47553,332.04,0.44,0.38,2024-11-14,07:39,N,nominal,2.0NRT,305.07,2.68,D
22.701,77.84869,335.26,0.53,0.42,2024-11-14,07:39,N,nominal,2.0NRT,305.91,5.77,D
22.66939,77.67915,338.79,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,307,3.23,D
22.86354,78.69753,336.25,0.48,0.4,2024-11-14,07:39,N,nominal,2.0NRT,303.55,3.48,D
22.84873,78.55142,334.78,0.48,0.4,2024-11-14,07:39,N,low,2.0NRT,304.98,3.45,D
22.85825,78.58332,334.97,0.48,0.4,2024-11-14,07:39,N,low,2.0NRT,308.13,6.62,D
22.70687,77.75182,336.41,0.53,0.42,2024-11-14,07:39,N,nominal,2.0NRT,306.8,6.03,D
22.70592,77.74666,335.13,0.53,0.42,2024-11-14,07:39,N,low,2.0NRT,305.45,4.51,D
22.76094,78.02422,333.65,0.51,0.41,2024-11-14,07:39,N,nominal,2.0NRT,303.89,2.15,D
22.71166,77.75617,340.4,0.53,0.42,2024-11-14,07:39,N,nominal,2.0NRT,306.68,6.03,D
22.71071,77.75102,345.71,0.53,0.42,2024-11-14,07:39,N,nominal,2.0NRT,307.25,6.03,D
22.69344,77.65776,334.15,0.54,0.42,2024-11-14,07:39,N,nominal,2.0NRT,305.42,3.37,D
22.86224,78.56318,333.44,0.48,0.4,2024-11-14,07:39,N,low,2.0NRT,306.6,2.92,D
22.84542,78.46922,333.6,0.49,0.4,2024-11-14,07:39,N,low,2.0NRT,304.76,4.29,D
22.82083,78.3112,334.25,0.5,0.41,2024-11-14,07:39,N,nominal,2.0NRT,303.57,3.32,D
26.10189,83.91888,332.65,0.42,0.38,2024-11-14,07:39,N,nominal,2.0NRT,302.12,2.46,D
25.46001,79.71098,335.04,0.41,0.37,2024-11-14,07:39,N,nominal,2.0NRT,303.66,1.17,D
25.45593,79.7076,338.22,0.41,0.37,2024-11-14,07:39,N,nominal,2.0NRT,304.9,3.48,D
25.45661,79.71166,350.19,0.41,0.37,2024-11-14,07:39,N,nominal,2.0NRT,304.47,4.42,D
25.45729,79.71573,337.85,0.41,0.37,2024-11-14,07:39,N,nominal,2.0NRT,303.9,4.42,D
25.67508,81.08427,336.19,0.39,0.36,2024-11-14,07:39,N,nominal,2.0NRT,305.76,3.22,D
25.76593,81.69602,337.45,0.38,0.36,2024-11-14,07:39,N,nominal,2.0NRT,309.4,19.78,D
25.44776,79.72184,339.04,0.41,0.37,2024-11-14,07:39,N,nominal,2.0NRT,305.71,2.53,D
25.85694,82.32865,334,0.39,0.36,2024-11-14,07:39,N,nominal,2.0NRT,303.89,2.91,D
25.44233,79.71037,336.66,0.41,0.37,2024-11-14,07:39,N,nominal,2.0NRT,304.54,4.07,D
25.443,79.71442,335.02,0.41,0.37,2024-11-14,07:39,N,low,2.0NRT,306.43,3.4,D
