latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
15.19968,100.21893,335.09,0.57,0.52,2024-11-03,06:03,N,nominal,2.0NRT,294.11,5.53,D
15.00182,100.75536,342.7,0.53,0.5,2024-11-03,06:03,N,nominal,2.0NRT,296.1,9.17,D
15.17465,101.50252,330.29,0.47,0.48,2024-11-03,06:03,N,nominal,2.0NRT,290.55,3.47,D
21.71639,97.24292,367,0.33,0.56,2024-11-03,06:05,N,high,2.0NRT,296.16,9.33,D
26.24981,101.59854,325.52,0.47,0.4,2024-11-03,06:05,N,low,2.0NRT,299.28,3.31,D
26.32052,101.86769,331.78,0.46,0.39,2024-11-03,06:05,N,nominal,2.0NRT,296.49,4.65,D
26.41071,101.71989,335.04,0.46,0.39,2024-11-03,06:05,N,nominal,2.0NRT,299.74,13.24,D
25.93819,95.84219,327.41,0.33,0.55,2024-11-03,06:05,N,nominal,2.0NRT,294.14,1.76,D
25.17849,91.26525,338.46,0.65,0.73,2024-11-03,06:05,N,nominal,2.0NRT,296.45,6.67,D
25.17545,91.26768,343.51,0.65,0.73,2024-11-03,06:05,N,nominal,2.0NRT,297.07,5.78,D
21.41885,96.9977,331.58,0.35,0.57,2024-11-03,06:05,N,nominal,2.0NRT,296.13,3.41,D
21.4233,96.99319,329.11,0.35,0.57,2024-11-03,06:05,N,nominal,2.0NRT,295.99,2.72,D
22.30026,100.96525,330.03,0.39,0.44,2024-11-03,06:05,N,nominal,2.0NRT,290.13,3.02,D
22.29021,97.67641,337.03,0.61,0.53,2024-11-03,06:05,N,nominal,2.0NRT,292.98,4.88,D
22.99901,101.02133,336.37,0.56,0.43,2024-11-03,06:05,N,nominal,2.0NRT,291.08,11.14,D
27.49,95.02846,337.9,0.34,0.56,2024-11-03,06:07,N,nominal,2.0NRT,294.66,3.06,D
38.45662,100.53343,330.35,0.39,0.36,2024-11-03,06:09,N,nominal,2.0NRT,292.36,3.09,D
39.686,98.33646,334.54,0.43,0.38,2024-11-03,06:09,N,nominal,2.0NRT,295.02,5.01,D
39.68259,98.33755,334.14,0.43,0.38,2024-11-03,06:09,N,nominal,2.0NRT,296.34,5.01,D
38.32911,100.6317,325.36,0.39,0.36,2024-11-03,06:09,N,nominal,2.0NRT,289,2.32,D
8.63372,81.11407,327.39,0.46,0.39,2024-11-03,07:41,N,nominal,2.0NRT,295.31,1.77,D
15.52427,78.45564,337.89,0.51,0.41,2024-11-03,07:43,N,nominal,2.0NRT,303.93,4.04,D
15.53462,78.49261,331.04,0.51,0.41,2024-11-03,07:43,N,low,2.0NRT,302.07,5.56,D
15.54613,78.1752,334.99,0.53,0.42,2024-11-03,07:43,N,nominal,2.0NRT,301.79,3.2,D
15.64753,78.58781,335.64,0.5,0.41,2024-11-03,07:43,N,nominal,2.0NRT,301.68,4.82,D
15.92496,80.25182,337.75,0.42,0.38,2024-11-03,07:43,N,nominal,2.0NRT,302.74,2.35,D
15.92433,80.24791,336.71,0.42,0.38,2024-11-03,07:43,N,nominal,2.0NRT,302.61,2.35,D
15.59384,78.24704,330.47,0.52,0.42,2024-11-03,07:43,N,low,2.0NRT,303.06,2.36,D
15.60391,78.26018,336.34,0.52,0.42,2024-11-03,07:43,N,nominal,2.0NRT,305.02,6,D
15.60563,78.25674,343.53,0.52,0.42,2024-11-03,07:43,N,nominal,2.0NRT,303.58,7.55,D
15.66636,78.35841,334.01,0.51,0.41,2024-11-03,07:43,N,nominal,2.0NRT,303.73,2.57,D
15.65813,78.31068,331.22,0.52,0.41,2024-11-03,07:43,N,nominal,2.0NRT,300.91,2,D
15.65032,78.24277,330.26,0.52,0.42,2024-11-03,07:43,N,nominal,2.0NRT,297.56,2.66,D
15.684,77.97084,333.61,0.54,0.42,2024-11-03,07:43,N,nominal,2.0NRT,301.58,3.74,D
15.57584,77.03179,333.9,0.41,0.45,2024-11-03,07:43,N,nominal,2.0NRT,296.89,1.67,D
16.23653,79.61124,340.46,0.44,0.38,2024-11-03,07:43,N,nominal,2.0NRT,300.98,5.24,D
16.24493,79.61821,333.02,0.44,0.38,2024-11-03,07:43,N,nominal,2.0NRT,301.83,7.27,D
15.26285,78.18117,332.67,0.53,0.42,2024-11-03,07:43,N,low,2.0NRT,303.45,4.18,D
15.259,78.18185,347.36,0.53,0.42,2024-11-03,07:43,N,nominal,2.0NRT,305.7,13.21,D
15.2607,78.17848,336.13,0.53,0.42,2024-11-03,07:43,N,nominal,2.0NRT,305.29,11.47,D
15.232,78.60435,338.33,0.5,0.41,2024-11-03,07:43,N,nominal,2.0NRT,303.54,5.93,D
15.23198,78.6027,339.44,0.5,0.41,2024-11-03,07:43,N,nominal,2.0NRT,304.97,7.59,D
15.10441,78.08241,339.2,0.54,0.42,2024-11-03,07:43,N,nominal,2.0NRT,302.4,5.54,D
14.75122,76.30772,339.71,0.47,0.48,2024-11-03,07:43,N,nominal,2.0NRT,300.77,3.19,D
15.13368,78.68338,338.62,0.5,0.41,2024-11-03,07:43,N,nominal,2.0NRT,301.4,3.93,D
15.1335,78.6866,342.42,0.5,0.41,2024-11-03,07:43,N,nominal,2.0NRT,301.47,7,D
14.62747,77.05864,332.72,0.42,0.45,2024-11-03,07:43,N,nominal,2.0NRT,296.43,1.97,D
14.7913,78.58823,341.24,0.51,0.41,2024-11-03,07:43,N,nominal,2.0NRT,300.19,7.02,D
14.90731,79.30562,335.69,0.47,0.4,2024-11-03,07:43,N,nominal,2.0NRT,296.7,4.5,D
14.79277,78.59118,334.56,0.51,0.41,2024-11-03,07:43,N,nominal,2.0NRT,300.45,7.59,D
14.19956,76.00331,345.66,0.5,0.49,2024-11-03,07:43,N,nominal,2.0NRT,297.7,23.22,D
13.28935,75.99236,340.32,0.52,0.5,2024-11-03,07:43,N,nominal,2.0NRT,297.23,7.85,D
12.91178,79.89191,344.15,0.47,0.39,2024-11-03,07:43,N,nominal,2.0NRT,294.93,8.03,D
12.4138,76.98947,335.42,0.46,0.47,2024-11-03,07:43,N,nominal,2.0NRT,291.32,4.67,D
9.41224,80.34151,328.29,0.49,0.4,2024-11-03,07:43,N,nominal,2.0NRT,294.32,2.03,D
15.21471,77.72603,330.44,0.56,0.43,2024-11-03,07:43,N,nominal,2.0NRT,300,2.68,D
15.6406,79.9669,338.47,0.43,0.38,2024-11-03,07:43,N,nominal,2.0NRT,302.99,2.71,D
15.32847,77.93826,330.88,0.55,0.42,2024-11-03,07:43,N,low,2.0NRT,305.12,1.75,D
15.33252,77.94003,330.87,0.55,0.42,2024-11-03,07:43,N,low,2.0NRT,302.93,2.45,D
15.33239,77.93771,330.98,0.55,0.42,2024-11-03,07:43,N,low,2.0NRT,303.83,2.2,D
15.44945,78.47231,334.3,0.51,0.41,2024-11-03,07:43,N,nominal,2.0NRT,303.82,4.17,D
15.50782,78.49573,339,0.51,0.41,2024-11-03,07:43,N,nominal,2.0NRT,306.48,5.44,D
15.52483,78.45861,331.18,0.51,0.41,2024-11-03,07:43,N,low,2.0NRT,302.75,1.85,D
15.53415,78.49095,330.47,0.51,0.41,2024-11-03,07:43,N,low,2.0NRT,302.4,3.24,D
15.53447,78.53616,330.23,0.5,0.41,2024-11-03,07:43,N,nominal,2.0NRT,304.51,3.06,D
18.43012,77.80247,333.95,0.5,0.41,2024-11-03,07:45,N,nominal,2.0NRT,302.27,3.38,D
18.47938,77.97759,337.73,0.49,0.4,2024-11-03,07:45,N,nominal,2.0NRT,302.74,6.88,D
18.48545,77.99076,344.87,0.49,0.4,2024-11-03,07:45,N,nominal,2.0NRT,306.9,11.77,D
18.48466,77.98613,341.27,0.49,0.4,2024-11-03,07:45,N,nominal,2.0NRT,305.93,8.63,D
18.47764,77.97964,331.89,0.49,0.4,2024-11-03,07:45,N,low,2.0NRT,303.47,6.07,D
18.48298,77.9882,348.46,0.49,0.4,2024-11-03,07:45,N,nominal,2.0NRT,305.88,7.53,D
18.48665,77.98737,347.43,0.49,0.4,2024-11-03,07:45,N,nominal,2.0NRT,304.44,8.55,D
18.49566,77.99511,333.78,0.49,0.4,2024-11-03,07:45,N,low,2.0NRT,304.64,1.87,D
18.50026,77.95592,345.2,0.49,0.4,2024-11-03,07:45,N,nominal,2.0NRT,304.78,7.87,D
18.50765,77.95439,344.62,0.49,0.4,2024-11-03,07:45,N,nominal,2.0NRT,304.7,3.57,D
18.51541,77.97685,342.86,0.49,0.4,2024-11-03,07:45,N,nominal,2.0NRT,308.92,5.62,D
18.51911,77.97615,340.24,0.49,0.4,2024-11-03,07:45,N,nominal,2.0NRT,304.12,5.62,D
18.5183,77.9715,334.41,0.49,0.4,2024-11-03,07:45,N,nominal,2.0NRT,304.41,5.33,D
18.52571,77.97015,341.38,0.49,0.4,2024-11-03,07:45,N,nominal,2.0NRT,306.71,4.69,D
18.51031,77.88177,339.85,0.5,0.41,2024-11-03,07:45,N,nominal,2.0NRT,308,8.7,D
19.28341,82.61558,333.27,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,301.61,3.56,D
18.57515,78.07975,334.31,0.48,0.4,2024-11-03,07:45,N,low,2.0NRT,304.61,5.1,D
18.65017,78.1937,333.23,0.48,0.4,2024-11-03,07:45,N,nominal,2.0NRT,304.03,1.35,D
18.6601,78.16386,346.34,0.48,0.4,2024-11-03,07:45,N,nominal,2.0NRT,306.74,5.17,D
18.66352,78.13986,336.32,0.48,0.4,2024-11-03,07:45,N,nominal,2.0NRT,302.52,4.54,D
18.66718,78.13916,330.65,0.48,0.4,2024-11-03,07:45,N,low,2.0NRT,303.04,1.87,D
18.6816,78.11301,330.79,0.48,0.4,2024-11-03,07:45,N,low,2.0NRT,303.6,3.05,D
18.83405,77.64972,331.63,0.51,0.41,2024-11-03,07:45,N,nominal,2.0NRT,304.82,3.7,D
19.56932,81.74387,329.44,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,300.5,1.86,D
19.63783,82.17895,332.79,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,302.68,3.19,D
19.7104,80.62039,334.42,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,302.07,3.01,D
18.46353,73.11217,331.7,0.32,0.55,2024-11-03,07:45,N,low,2.0NRT,302.97,4.1,D
20.56767,85.30424,338.1,0.49,0.41,2024-11-03,07:45,N,nominal,2.0NRT,306.4,6.65,D
20.56841,85.3058,333.73,0.49,0.41,2024-11-03,07:45,N,low,2.0NRT,303.84,7.46,D
20.72688,86.0999,336.12,0.55,0.42,2024-11-03,07:45,N,nominal,2.0NRT,299.96,7.21,D
20.6398,85.03984,330.42,0.48,0.4,2024-11-03,07:45,N,low,2.0NRT,303.82,6.97,D
19.79761,79.3349,336.4,0.42,0.38,2024-11-03,07:45,N,nominal,2.0NRT,300.03,2.19,D
19.79696,79.33093,337.41,0.42,0.38,2024-11-03,07:45,N,nominal,2.0NRT,301.59,2.81,D
19.79606,79.33209,344.65,0.42,0.38,2024-11-03,07:45,N,nominal,2.0NRT,302.41,3.94,D
20.63876,85.04243,331.72,0.48,0.4,2024-11-03,07:45,N,low,2.0NRT,302.7,4.03,D
20.85109,85.0959,328.94,0.49,0.4,2024-11-03,07:45,N,low,2.0NRT,303.73,6.25,D
19.93091,78.21293,339.56,0.46,0.39,2024-11-03,07:45,N,nominal,2.0NRT,302.66,2.54,D
20.52321,81.47878,334.31,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,301.93,2.03,D
20.52547,80.18365,333.81,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,297.57,3.9,D
20.52128,80.15732,332.32,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,299.02,3.91,D
20.51426,79.58978,332.51,0.41,0.37,2024-11-03,07:45,N,nominal,2.0NRT,301.45,1.86,D
20.92991,80.84128,331.05,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,302.59,2.06,D
20.98829,81.08841,333.07,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,302.32,2.18,D
21.45185,84.09251,336.31,0.44,0.39,2024-11-03,07:45,N,nominal,2.0NRT,305.99,5.81,D
21.00139,80.88562,335.53,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,303.2,3.15,D
21.1434,81.55752,334.06,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,303.49,1.97,D
20.58667,78.08561,338.4,0.46,0.39,2024-11-03,07:45,N,nominal,2.0NRT,303.72,5.3,D
20.59026,78.08492,336.84,0.46,0.39,2024-11-03,07:45,N,nominal,2.0NRT,303.7,2.18,D
22.0206,87.43692,331,0.45,0.47,2024-11-03,07:45,N,nominal,2.0NRT,300.9,4.85,D
20.91332,78.81087,335.14,0.43,0.38,2024-11-03,07:45,N,nominal,2.0NRT,303.52,1.84,D
20.84461,78.30032,350.15,0.45,0.39,2024-11-03,07:45,N,nominal,2.0NRT,304.67,8.98,D
21.09056,79.75803,334.79,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,302.8,2.42,D
21.02047,79.28466,332.91,0.41,0.37,2024-11-03,07:45,N,nominal,2.0NRT,304.66,2.38,D
22.13897,87.3461,330.46,0.45,0.47,2024-11-03,07:45,N,low,2.0NRT,301.59,6.18,D
21.69466,83.4041,346.69,0.42,0.38,2024-11-03,07:45,N,nominal,2.0NRT,309.92,10.04,D
21.70046,83.39486,332.03,0.42,0.38,2024-11-03,07:45,N,low,2.0NRT,306.16,4.63,D
21.41946,81.4566,332.2,0.38,0.36,2024-11-03,07:45,N,low,2.0NRT,304.7,2.01,D
21.48763,81.52831,331.21,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,303.71,2.15,D
21.48708,81.5246,333.17,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,304.04,2.15,D
21.4904,81.52403,335.43,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,305.06,2.57,D
21.81613,83.78761,344.02,0.44,0.38,2024-11-03,07:45,N,nominal,2.0NRT,306.51,7,D
21.81556,83.78336,347.97,0.44,0.38,2024-11-03,07:45,N,nominal,2.0NRT,304.81,7,D
21.51639,81.56144,331.24,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,305.36,2.1,D
21.48081,81.30171,338.45,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,304.99,4,D
20.48957,75.40215,332.83,0.42,0.46,2024-11-03,07:45,N,nominal,2.0NRT,302.65,2.54,D
21.51073,81.3876,331.37,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,303.89,2.12,D
21.57963,81.67291,333.46,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,302.89,1.91,D
21.54534,81.37435,343.78,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,306.83,7.08,D
21.59955,81.66953,334.27,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,304,4.81,D
21.88088,83.57811,343.18,0.43,0.38,2024-11-03,07:45,N,nominal,2.0NRT,310.97,5.64,D
21.55294,81.26681,332.88,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,303.5,1.7,D
21.55393,81.20589,334.89,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,306.13,2.81,D
22.30393,71.76211,339.12,0.33,0.55,2024-11-03,07:45,N,nominal,2.0NRT,303.91,2.5,D
23.73101,79.07971,338.81,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,307.19,4.04,D
23.52173,77.75233,336.56,0.44,0.38,2024-11-03,07:45,N,nominal,2.0NRT,309.44,2.53,D
24.09678,81.05224,331.44,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,306.14,2.19,D
23.94143,80.0272,333.83,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,306.16,2.12,D
24.11659,81.00208,337.11,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,303,2.83,D
24.09401,80.82763,331.74,0.38,0.36,2024-11-03,07:45,N,low,2.0NRT,306.32,3.41,D
23.66745,77.99423,337.93,0.43,0.38,2024-11-03,07:45,N,nominal,2.0NRT,308.38,4.86,D
24.23156,81.32539,333.54,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,304.79,1.93,D
23.71406,78.00716,331.47,0.43,0.38,2024-11-03,07:45,N,low,2.0NRT,305.74,2.46,D
23.71957,77.99744,335.3,0.43,0.38,2024-11-03,07:45,N,low,2.0NRT,306.76,3.19,D
24.19924,80.85145,334.18,0.39,0.36,2024-11-03,07:45,N,low,2.0NRT,305.89,4.93,D
24.10629,80.2372,331.46,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,305.08,0.9,D
24.26796,81.13113,338.85,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,306.53,4.09,D
22.7548,72.52598,330.74,0.58,0.52,2024-11-03,07:45,N,low,2.0NRT,303.71,3.43,D
24.29013,81.14275,345.24,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,304.3,4.65,D
24.18988,80.29917,331.22,0.38,0.36,2024-11-03,07:45,N,low,2.0NRT,304.57,1.29,D
24.30703,80.98772,334.72,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,304.05,1.41,D
21.37786,80.06915,337.88,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,300.65,3.71,D
21.59113,81.33989,333.12,0.38,0.36,2024-11-03,07:45,N,nominal,2.0NRT,302.48,2.85,D
21.61945,81.48328,331.06,0.39,0.36,2024-11-03,07:45,N,low,2.0NRT,304.95,3.53,D
21.39776,79.99954,338.06,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,305.4,3.32,D
21.64653,81.48245,334,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,304.91,3.07,D
21.71066,81.75759,330.52,0.39,0.36,2024-11-03,07:45,N,low,2.0NRT,304.97,2.96,D
21.74614,81.74394,333.79,0.39,0.36,2024-11-03,07:45,N,low,2.0NRT,304.11,2.57,D
21.50935,79.86631,337.62,0.39,0.37,2024-11-03,07:45,N,nominal,2.0NRT,304.51,4.56,D
21.51066,79.86586,338.04,0.39,0.37,2024-11-03,07:45,N,nominal,2.0NRT,303.29,5.09,D
22.56311,86.24732,333.98,0.39,0.44,2024-11-03,07:45,N,low,2.0NRT,306.44,3.84,D
22.08729,82.58263,336.76,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,302.64,2.49,D
21.78067,80.13474,331.99,0.39,0.36,2024-11-03,07:45,N,low,2.0NRT,304.82,2.98,D
22.13186,82.35755,342.65,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,312.48,6.98,D
21.7138,79.60892,330.22,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,302.7,1.27,D
22.13523,82.357,344.37,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,312.62,6.98,D
21.73106,79.52273,333.1,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,306.85,2.29,D
21.76396,79.66276,332.8,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,304.85,1.27,D
21.79051,79.59093,333.72,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,306.94,3.02,D
21.80003,79.64126,337,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,304.9,3.23,D
21.79195,79.59142,335.18,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,306.96,3.01,D
21.80339,79.64063,332.84,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,301.14,3.23,D
21.74312,79.24998,334.03,0.41,0.37,2024-11-03,07:45,N,nominal,2.0NRT,304.02,2.52,D
21.80141,79.58572,339.4,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,306.23,3.99,D
21.81424,79.57943,331.84,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,304.65,2.44,D
21.86723,79.75861,336.37,0.39,0.37,2024-11-03,07:45,N,nominal,2.0NRT,308.15,3.75,D
21.87726,79.79981,336.11,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,303.58,2.87,D
21.8441,79.50686,332.81,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,306.1,1.54,D
21.8785,79.63491,338.17,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,307.38,2.97,D
21.88185,79.63429,342.53,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,303.98,3.24,D
21.89528,79.63181,336.29,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,307.01,5.78,D
21.87811,79.52443,332.36,0.4,0.37,2024-11-03,07:45,N,low,2.0NRT,305.34,2.69,D
21.87441,79.50134,333.87,0.4,0.37,2024-11-03,07:45,N,low,2.0NRT,304.59,1.71,D
21.89007,79.57758,330,0.4,0.37,2024-11-03,07:45,N,low,2.0NRT,302.85,1.18,D
21.83405,79.22912,330.11,0.41,0.37,2024-11-03,07:45,N,nominal,2.0NRT,303.51,1.48,D
21.8916,79.56548,333.03,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,303.99,1.83,D
21.96136,79.75684,331.21,0.39,0.37,2024-11-03,07:45,N,low,2.0NRT,305.95,2.79,D
21.96227,79.74103,331.43,0.39,0.37,2024-11-03,07:45,N,nominal,2.0NRT,305.99,1.7,D
21.9838,79.85428,334.79,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,303.13,1.87,D
21.94113,79.5879,334.22,0.4,0.37,2024-11-03,07:45,N,low,2.0NRT,305.55,3.16,D
21.89378,79.27435,334.36,0.4,0.37,2024-11-03,07:45,N,low,2.0NRT,304.73,1.7,D
21.95483,79.56561,331.6,0.4,0.37,2024-11-03,07:45,N,low,2.0NRT,303.24,0.47,D
21.99389,79.76652,347.6,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,306.62,3.57,D
21.96121,79.54073,335.58,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,305.51,3.48,D
21.99635,79.73868,333.27,0.39,0.37,2024-11-03,07:45,N,low,2.0NRT,307.08,2.64,D
22.02857,79.91999,335.67,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,304.85,2.8,D
21.99969,79.73807,335.61,0.39,0.37,2024-11-03,07:45,N,low,2.0NRT,307.21,3.75,D
21.93368,79.32693,337.31,0.4,0.37,2024-11-03,07:45,N,nominal,2.0NRT,306.74,2.58,D
22.00788,79.76785,333.09,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,306.14,1.77,D
22.03285,79.90366,337.61,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,307.15,2.07,D
22.02746,79.86959,338.18,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,307.34,3.52,D
22.04666,79.9476,339.67,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,307.68,3.18,D
22.04607,79.94384,335.26,0.39,0.36,2024-11-03,07:45,N,low,2.0NRT,305.9,3.18,D
22.04762,79.93195,342.72,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,307.15,5.81,D
22.05095,79.93134,338.03,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,306.74,3.34,D
22.04977,79.92382,339.36,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,305.78,3.26,D
22.04082,79.86714,335.9,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,307.78,3.28,D
22.03303,79.81793,347.95,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,305.99,5.12,D
22.05548,79.93826,337.56,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,307.06,5.29,D
22.05822,79.9339,347.98,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,307.27,6.34,D
22.04185,79.80849,337.53,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,305.63,1.92,D
22.06405,79.91335,335.03,0.39,0.36,2024-11-03,07:45,N,low,2.0NRT,305.69,3.14,D
22.04927,79.79929,333.85,0.39,0.36,2024-11-03,07:45,N,low,2.0NRT,308.11,3.26,D
22.05321,79.80247,332.51,0.39,0.36,2024-11-03,07:45,N,low,2.0NRT,307.31,2.63,D
22.07466,79.91528,333.33,0.39,0.36,2024-11-03,07:45,N,nominal,2.0NRT,303.79,0.59,D
