latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
26.57987,101.66457,334.17,0.66,0.73,2024-11-16,05:22,N,nominal,2.0NRT,291.33,7.64,D
32.55573,99.83818,328.07,0.61,0.71,2024-11-16,05:25,N,nominal,2.0NRT,293.43,9.89,D
32.55769,99.84426,327.81,0.6,0.71,2024-11-16,05:25,N,nominal,2.0NRT,292.67,7.28,D
17.13094,97.06926,333.16,0.49,0.4,2024-11-16,06:58,N,nominal,2.0NRT,297.65,2.19,D
17.51957,100.06464,341.06,0.49,0.49,2024-11-16,06:58,N,nominal,2.0NRT,296.65,4.93,D
17.09363,96.49501,331.5,0.46,0.39,2024-11-16,06:58,N,nominal,2.0NRT,301.27,3.08,D
17.66389,100.26534,331.48,0.51,0.49,2024-11-16,06:58,N,nominal,2.0NRT,297.26,2.92,D
17.66404,100.03786,339.12,0.49,0.49,2024-11-16,06:58,N,nominal,2.0NRT,298.66,4.9,D
17.27162,96.95246,330.34,0.48,0.4,2024-11-16,06:58,N,nominal,2.0NRT,299,2.77,D
17.27031,96.95403,331.49,0.48,0.4,2024-11-16,06:58,N,nominal,2.0NRT,298.64,2.83,D
17.6609,100.035,334.36,0.49,0.49,2024-11-16,06:58,N,nominal,2.0NRT,297.92,2.46,D
17.28941,96.95592,340.82,0.48,0.4,2024-11-16,06:58,N,nominal,2.0NRT,298,3.93,D
17.28745,96.79973,333.34,0.47,0.4,2024-11-16,06:58,N,nominal,2.0NRT,299.59,2.6,D
17.3186,96.83636,338.57,0.48,0.4,2024-11-16,06:58,N,nominal,2.0NRT,300.41,10.12,D
17.34495,96.92007,339.49,0.48,0.4,2024-11-16,06:58,N,nominal,2.0NRT,300.03,3.56,D
17.34434,96.91554,333.44,0.48,0.4,2024-11-16,06:58,N,nominal,2.0NRT,299.33,3.56,D
17.34249,96.90194,335.25,0.48,0.4,2024-11-16,06:58,N,nominal,2.0NRT,300.48,3.2,D
17.34988,96.6025,337.74,0.47,0.39,2024-11-16,06:58,N,nominal,2.0NRT,301.03,3.19,D
11.90101,99.07715,331.64,0.54,0.42,2024-11-16,06:58,N,nominal,2.0NRT,297.46,11.84,D
8.6826,99.31345,339.54,0.51,0.41,2024-11-16,06:58,N,nominal,2.0NRT,294.21,20.58,D
17.78896,96.75128,329.22,0.48,0.4,2024-11-16,06:58,N,nominal,2.0NRT,300.48,0.96,D
8.93519,99.05898,329.74,0.5,0.41,2024-11-16,06:58,N,nominal,2.0NRT,296.85,3.01,D
15.34183,100.14243,341.16,0.47,0.47,2024-11-16,06:58,N,nominal,2.0NRT,294.56,6.87,D
15.69309,100.43541,334.7,0.49,0.49,2024-11-16,06:58,N,nominal,2.0NRT,294.1,3.83,D
15.66842,100.22984,340.88,0.48,0.48,2024-11-16,06:58,N,nominal,2.0NRT,293.87,11.26,D
15.6976,100.43482,339.62,0.49,0.49,2024-11-16,06:58,N,nominal,2.0NRT,294.16,3.83,D
15.77919,100.39153,332.12,0.49,0.49,2024-11-16,06:58,N,nominal,2.0NRT,293.7,5.38,D
15.68787,99.64151,333.11,0.44,0.46,2024-11-16,06:58,N,nominal,2.0NRT,293.73,2.48,D
17.38572,96.56597,330.6,0.46,0.39,2024-11-16,06:58,N,nominal,2.0NRT,300.53,1.95,D
17.39531,96.6093,337.64,0.47,0.39,2024-11-16,06:58,N,nominal,2.0NRT,301.56,3.11,D
17.42808,96.57766,335.3,0.46,0.39,2024-11-16,06:58,N,nominal,2.0NRT,302.21,3.22,D
17.4659,96.79844,332.02,0.48,0.4,2024-11-16,06:58,N,nominal,2.0NRT,299.76,3.1,D
15.68668,99.64204,331.8,0.44,0.46,2024-11-16,06:58,N,nominal,2.0NRT,293.9,2.4,D
15.78132,100.39256,339.37,0.49,0.49,2024-11-16,06:58,N,nominal,2.0NRT,293.38,4.26,D
15.83701,100.36199,330.51,0.49,0.49,2024-11-16,06:58,N,nominal,2.0NRT,294.01,3.78,D
15.77585,99.65968,340.24,0.44,0.46,2024-11-16,06:58,N,nominal,2.0NRT,293.06,3.36,D
15.95482,100.05666,334.36,0.47,0.48,2024-11-16,06:58,N,nominal,2.0NRT,293.39,3.52,D
16.03908,99.94308,338.84,0.46,0.47,2024-11-16,06:58,N,nominal,2.0NRT,293.83,4.62,D
16.08945,100.19865,330.39,0.48,0.48,2024-11-16,06:58,N,nominal,2.0NRT,293.79,2.61,D
16.12393,99.73584,345.89,0.45,0.47,2024-11-16,06:58,N,nominal,2.0NRT,294.85,17.03,D
16.12572,99.73626,340.16,0.45,0.47,2024-11-16,06:58,N,nominal,2.0NRT,293.78,6.75,D
16.1252,99.73202,340.94,0.45,0.47,2024-11-16,06:58,N,nominal,2.0NRT,294.16,6.75,D
16.25393,100.39106,346.05,0.5,0.49,2024-11-16,06:58,N,nominal,2.0NRT,294.72,7.3,D
16.26014,100.32851,337.18,0.49,0.49,2024-11-16,06:58,N,nominal,2.0NRT,294.33,4.77,D
16.04958,97.86243,332.08,0.52,0.42,2024-11-16,06:58,N,nominal,2.0NRT,295.44,4.09,D
16.37552,100.36219,341.75,0.5,0.49,2024-11-16,06:58,N,nominal,2.0NRT,294.61,8.32,D
16.46547,100.41122,337.43,0.5,0.49,2024-11-16,06:58,N,nominal,2.0NRT,294.1,6.13,D
