latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
16.92635,82.05393,336.46,0.47,0.39,2024-11-25,07:33,N,nominal,2.0NRT,297.6,4.55,D
16.4793,79.51272,331.57,0.44,0.46,2024-11-25,07:33,N,nominal,2.0NRT,294.38,4.24,D
16.97204,82.08145,326.58,0.46,0.39,2024-11-25,07:33,N,nominal,2.0NRT,299.71,2.1,D
16.97858,82.09813,333.02,0.46,0.39,2024-11-25,07:33,N,nominal,2.0NRT,299.62,2.76,D
16.99527,82.15293,327.53,0.46,0.39,2024-11-25,07:33,N,low,2.0NRT,299.78,3.27,D
16.99091,82.12707,339.1,0.46,0.39,2024-11-25,07:33,N,nominal,2.0NRT,301.07,4.79,D
16.99811,82.12576,325.75,0.46,0.39,2024-11-25,07:33,N,low,2.0NRT,299.78,1.82,D
17.00172,82.12511,328.92,0.46,0.39,2024-11-25,07:33,N,low,2.0NRT,300.43,1.82,D
16.93132,81.68661,340.23,0.48,0.4,2024-11-25,07:33,N,nominal,2.0NRT,300.11,6.79,D
16.93055,81.68206,333.23,0.49,0.4,2024-11-25,07:33,N,nominal,2.0NRT,296.12,6.79,D
17.01398,82.15398,336.62,0.46,0.39,2024-11-25,07:33,N,nominal,2.0NRT,298.89,3.35,D
17.0183,82.15763,338.44,0.46,0.39,2024-11-25,07:33,N,nominal,2.0NRT,298.94,5.08,D
16.97643,81.70631,334.94,0.48,0.4,2024-11-25,07:33,N,nominal,2.0NRT,299.69,3.97,D
16.97849,81.70722,335.33,0.48,0.4,2024-11-25,07:33,N,nominal,2.0NRT,299.71,4.91,D
16.34097,77.8112,341.15,0.56,0.52,2024-11-25,07:33,N,nominal,2.0NRT,298.93,4.96,D
16.37762,77.90144,331.17,0.55,0.51,2024-11-25,07:33,N,nominal,2.0NRT,296.65,4.07,D
18.84028,94.24304,326.04,0.35,0.57,2024-11-25,07:33,N,nominal,2.0NRT,296.56,2.2,D
16.33517,77.37183,342.66,0.6,0.53,2024-11-25,07:33,N,nominal,2.0NRT,299.01,5.35,D
16.36853,77.49181,349.14,0.59,0.53,2024-11-25,07:33,N,nominal,2.0NRT,299.98,8.34,D
16.38901,77.44181,330.17,0.59,0.53,2024-11-25,07:33,N,nominal,2.0NRT,301.43,5.13,D
16.40125,77.47955,328.85,0.59,0.53,2024-11-25,07:33,N,nominal,2.0NRT,299.87,2.86,D
16.37517,77.31686,345.57,0.6,0.53,2024-11-25,07:33,N,nominal,2.0NRT,303.33,8.89,D
16.3963,77.29475,341.06,0.61,0.53,2024-11-25,07:33,N,nominal,2.0NRT,302.23,7.95,D
16.37614,77.31416,341.6,0.6,0.53,2024-11-25,07:33,N,nominal,2.0NRT,303.87,11.62,D
16.39826,77.29776,336.8,0.6,0.53,2024-11-25,07:33,N,nominal,2.0NRT,301.3,3.22,D
16.82925,79.50473,327.22,0.43,0.46,2024-11-25,07:33,N,low,2.0NRT,300.37,1.48,D
18.8911,93.62086,326.97,0.32,0.55,2024-11-25,07:33,N,nominal,2.0NRT,301.08,1.41,D
16.33029,76.79733,335.83,0.33,0.55,2024-11-25,07:33,N,nominal,2.0NRT,298.88,2.23,D
16.88742,79.63346,335.22,0.42,0.45,2024-11-25,07:33,N,nominal,2.0NRT,301.12,3.18,D
16.50356,77.45033,336.87,0.59,0.53,2024-11-25,07:33,N,nominal,2.0NRT,301.06,6.04,D
16.52641,77.49148,329.96,0.59,0.52,2024-11-25,07:33,N,low,2.0NRT,300.99,5.03,D
16.52221,77.46938,331.7,0.59,0.53,2024-11-25,07:33,N,nominal,2.0NRT,300.81,6.2,D
16.53122,77.49049,328.8,0.59,0.52,2024-11-25,07:33,N,low,2.0NRT,302.09,5.03,D
16.5205,77.46741,333.95,0.59,0.53,2024-11-25,07:33,N,nominal,2.0NRT,300.33,3.53,D
16.53075,77.49395,341.55,0.58,0.52,2024-11-25,07:33,N,nominal,2.0NRT,302.25,7.74,D
16.47188,77.1199,328.41,0.62,0.54,2024-11-25,07:33,N,low,2.0NRT,300.42,5.39,D
16.98644,79.62683,332.26,0.42,0.45,2024-11-25,07:33,N,nominal,2.0NRT,298.7,4.01,D
16.58413,77.46014,331.89,0.59,0.53,2024-11-25,07:33,N,nominal,2.0NRT,301.06,4.21,D
17.1985,80.60645,326.46,0.55,0.43,2024-11-25,07:33,N,nominal,2.0NRT,296.75,3.12,D
17.07495,79.83428,332.06,0.41,0.45,2024-11-25,07:33,N,nominal,2.0NRT,294.54,3.33,D
16.58963,77.17336,346.99,0.61,0.54,2024-11-25,07:33,N,nominal,2.0NRT,302.63,7.46,D
17.07314,79.8344,332.25,0.41,0.45,2024-11-25,07:33,N,nominal,2.0NRT,294.54,3.69,D
17.04173,79.59576,337.98,0.42,0.45,2024-11-25,07:33,N,nominal,2.0NRT,300.27,3.17,D
16.59131,77.17661,341.64,0.61,0.53,2024-11-25,07:33,N,nominal,2.0NRT,304.75,10.58,D
17.69161,79.35262,336.38,0.43,0.46,2024-11-25,07:33,N,nominal,2.0NRT,300,3.59,D
18.51733,83.62533,335.28,0.4,0.37,2024-11-25,07:33,N,nominal,2.0NRT,301.54,2.97,D
18.6144,83.75038,329.05,0.4,0.37,2024-11-25,07:33,N,nominal,2.0NRT,299.05,2.78,D
18.04361,79.97917,338.56,0.39,0.44,2024-11-25,07:33,N,nominal,2.0NRT,294.62,2.35,D
17.90738,79.22765,334.8,0.43,0.46,2024-11-25,07:33,N,nominal,2.0NRT,300.38,5.91,D
17.73227,78.15527,329.85,0.5,0.49,2024-11-25,07:33,N,nominal,2.0NRT,299.53,3.7,D
17.84198,78.58053,340.85,0.47,0.48,2024-11-25,07:33,N,nominal,2.0NRT,299.04,5.98,D
17.8498,78.23397,343.49,0.5,0.49,2024-11-25,07:33,N,nominal,2.0NRT,297.92,10.32,D
17.7071,77.25528,334,0.58,0.52,2024-11-25,07:33,N,nominal,2.0NRT,298.94,6.1,D
18.16635,79.55013,333.53,0.41,0.45,2024-11-25,07:33,N,nominal,2.0NRT,291.66,2.64,D
16.752,77.07692,341.14,0.62,0.54,2024-11-25,07:33,N,nominal,2.0NRT,302.44,8.81,D
16.76359,77.11042,330.71,0.61,0.54,2024-11-25,07:33,N,nominal,2.0NRT,302.67,3.85,D
17.23057,79.49066,333,0.42,0.46,2024-11-25,07:33,N,nominal,2.0NRT,302.66,2.43,D
17.16168,79.14594,331.99,0.45,0.47,2024-11-25,07:33,N,nominal,2.0NRT,287.48,2.87,D
16.76403,77.10799,329.81,0.61,0.54,2024-11-25,07:33,N,nominal,2.0NRT,302.86,3.21,D
17.23086,79.49076,332.34,0.42,0.46,2024-11-25,07:33,N,nominal,2.0NRT,302.21,3.94,D
16.76231,77.04844,332.57,0.62,0.54,2024-11-25,07:33,N,nominal,2.0NRT,302.44,3.05,D
17.91206,83.12711,327.56,0.41,0.37,2024-11-25,07:33,N,nominal,2.0NRT,297.84,1.58,D
17.91549,83.1265,332.71,0.41,0.37,2024-11-25,07:33,N,nominal,2.0NRT,298.49,3.33,D
16.51296,75.44222,338.66,0.4,0.6,2024-11-25,07:33,N,nominal,2.0NRT,285.93,5.45,D
16.54031,75.32238,334.7,0.4,0.6,2024-11-25,07:33,N,nominal,2.0NRT,287.41,2.82,D
16.88178,76.97315,330.5,0.62,0.54,2024-11-25,07:33,N,nominal,2.0NRT,300.98,2.92,D
18.0884,83.65424,328.57,0.4,0.37,2024-11-25,07:33,N,nominal,2.0NRT,298.77,2.03,D
17.48665,79.6515,334.49,0.41,0.45,2024-11-25,07:33,N,nominal,2.0NRT,299.92,2.88,D
17.51976,79.69278,337.57,0.41,0.45,2024-11-25,07:33,N,nominal,2.0NRT,293.76,3.41,D
17.49117,79.51387,330.23,0.42,0.45,2024-11-25,07:33,N,nominal,2.0NRT,302.33,2.49,D
18.21459,83.44142,330.04,0.4,0.37,2024-11-25,07:33,N,nominal,2.0NRT,287.35,2.47,D
17.55068,79.53454,340.89,0.42,0.45,2024-11-25,07:33,N,nominal,2.0NRT,298.83,3.14,D
16.59017,77.17085,344.45,0.61,0.54,2024-11-25,07:33,N,nominal,2.0NRT,303.23,10.58,D
16.49699,76.70408,340.62,0.33,0.55,2024-11-25,07:33,N,nominal,2.0NRT,298.25,3.06,D
16.59546,77.14605,331.37,0.61,0.54,2024-11-25,07:33,N,nominal,2.0NRT,302.52,4.37,D
16.62029,77.19441,341.49,0.61,0.53,2024-11-25,07:33,N,nominal,2.0NRT,303.87,12.11,D
16.63224,77.07261,336.2,0.62,0.54,2024-11-25,07:33,N,nominal,2.0NRT,299.76,5.67,D
16.57038,76.75603,331.89,0.33,0.55,2024-11-25,07:33,N,nominal,2.0NRT,294.54,2.46,D
16.66525,77.13742,330.75,0.61,0.54,2024-11-25,07:33,N,nominal,2.0NRT,302.26,4.08,D
17.11848,79.54414,334.66,0.42,0.45,2024-11-25,07:33,N,nominal,2.0NRT,300.49,2.2,D
16.66664,77.13645,330.57,0.61,0.54,2024-11-25,07:33,N,nominal,2.0NRT,301.08,3.89,D
17.16872,79.50686,331.33,0.42,0.46,2024-11-25,07:33,N,nominal,2.0NRT,300.91,2.12,D
16.73572,77.0983,335.34,0.61,0.54,2024-11-25,07:33,N,nominal,2.0NRT,303.59,6.06,D
16.75312,77.0827,334.23,0.62,0.54,2024-11-25,07:33,N,nominal,2.0NRT,302.02,11.27,D
16.67478,74.87937,346.98,0.43,0.62,2024-11-25,07:33,N,nominal,2.0NRT,297.18,8.82,D
16.67393,74.87533,334.33,0.43,0.62,2024-11-25,07:33,N,nominal,2.0NRT,296.82,5.7,D
16.76299,75.18929,331.91,0.41,0.6,2024-11-25,07:33,N,nominal,2.0NRT,295.9,1.68,D
17.67945,79.66924,344.28,0.41,0.45,2024-11-25,07:33,N,nominal,2.0NRT,301.46,6.11,D
16.14435,95.57069,331.9,0.4,0.6,2024-11-25,07:33,N,nominal,2.0NRT,292.2,4.53,D
16.70781,96.62933,337.62,0.48,0.64,2024-11-25,07:33,N,nominal,2.0NRT,293.9,4.71,D
16.70994,96.62818,341.85,0.48,0.64,2024-11-25,07:33,N,nominal,2.0NRT,293.93,5.14,D
17.02296,97.24697,325.99,0.53,0.67,2024-11-25,07:33,N,nominal,2.0NRT,291.54,3.62,D
17.10128,97.27026,328.97,0.53,0.67,2024-11-25,07:33,N,nominal,2.0NRT,292.71,3.23,D
17.10458,97.271,327.6,0.53,0.67,2024-11-25,07:33,N,nominal,2.0NRT,293.24,2.85,D
16.93561,95.05915,337.85,0.38,0.59,2024-11-25,07:33,N,nominal,2.0NRT,297.17,2.76,D
17.15358,97.1228,328.62,0.52,0.67,2024-11-25,07:33,N,nominal,2.0NRT,284.69,4.39,D
17.16506,97.11156,328.41,0.52,0.67,2024-11-25,07:33,N,nominal,2.0NRT,283.6,4.69,D
17.18101,97.14548,328.4,0.52,0.67,2024-11-25,07:33,N,nominal,2.0NRT,284.97,4.22,D
17.18825,97.15492,330.83,0.52,0.67,2024-11-25,07:33,N,nominal,2.0NRT,283.08,2.8,D
17.1945,97.15436,327.16,0.52,0.67,2024-11-25,07:33,N,nominal,2.0NRT,283.3,2.8,D
17.19267,97.15409,342.86,0.52,0.67,2024-11-25,07:33,N,nominal,2.0NRT,283.95,6.45,D
17.1953,96.6631,333.58,0.48,0.65,2024-11-25,07:33,N,nominal,2.0NRT,294.17,3.21,D
17.20136,96.66248,328.98,0.48,0.65,2024-11-25,07:33,N,nominal,2.0NRT,293.77,3.21,D
17.28747,96.7207,329.33,0.49,0.65,2024-11-25,07:33,N,nominal,2.0NRT,292.28,5.45,D
17.39027,96.76331,326.93,0.49,0.65,2024-11-25,07:33,N,nominal,2.0NRT,289.48,1.73,D
17.37576,96.67034,328.81,0.49,0.65,2024-11-25,07:33,N,nominal,2.0NRT,294.39,3.67,D
17.39094,96.76469,333.62,0.49,0.65,2024-11-25,07:33,N,nominal,2.0NRT,289.15,3.61,D
17.66031,95.00876,333.03,0.38,0.59,2024-11-25,07:33,N,nominal,2.0NRT,296.31,2.09,D
14.93725,76.40617,326.99,0.37,0.58,2024-11-25,07:33,N,nominal,2.0NRT,284.77,1.49,D
15.43744,78.54415,342.93,0.52,0.5,2024-11-25,07:33,N,nominal,2.0NRT,277.03,8.93,D
15.43847,78.54689,337.28,0.52,0.5,2024-11-25,07:33,N,nominal,2.0NRT,276.98,8.73,D
17.88622,95.20226,327.53,0.4,0.6,2024-11-25,07:33,N,nominal,2.0NRT,294.51,1.68,D
15.62518,76.82097,329.41,0.34,0.56,2024-11-25,07:33,N,nominal,2.0NRT,288.37,1.49,D
15.67122,76.8839,329.05,0.33,0.55,2024-11-25,07:33,N,nominal,2.0NRT,288.43,3.48,D
16.75179,82.10605,329.43,0.47,0.39,2024-11-25,07:33,N,nominal,2.0NRT,296.23,2.4,D
16.75881,82.03732,327.8,0.47,0.4,2024-11-25,07:33,N,nominal,2.0NRT,299.26,2.52,D
16.76436,81.95921,330.17,0.47,0.4,2024-11-25,07:33,N,nominal,2.0NRT,293.32,3.14,D
16.79874,82.03004,331.78,0.47,0.4,2024-11-25,07:33,N,nominal,2.0NRT,297.69,2.88,D
16.77806,81.90648,330.4,0.48,0.4,2024-11-25,07:33,N,nominal,2.0NRT,294.56,4.56,D
16.7987,82.00744,326.13,0.47,0.4,2024-11-25,07:33,N,nominal,2.0NRT,295.73,2,D
16.78543,81.92799,341.17,0.47,0.4,2024-11-25,07:33,N,nominal,2.0NRT,293.82,4.77,D
16.82196,82.10226,325.14,0.46,0.39,2024-11-25,07:33,N,low,2.0NRT,297.92,3.25,D
16.82558,82.1016,330.22,0.46,0.39,2024-11-25,07:33,N,nominal,2.0NRT,298.67,3.25,D
16.82228,82.1031,329.23,0.46,0.39,2024-11-25,07:33,N,nominal,2.0NRT,298.42,3.3,D
24.50012,77.7337,345.28,0.41,0.45,2024-11-25,07:35,N,nominal,2.0NRT,305.86,7.79,D
25.23239,81.92171,333.54,0.4,0.37,2024-11-25,07:35,N,nominal,2.0NRT,299.14,1.64,D
25.3483,82.67299,332.42,0.39,0.36,2024-11-25,07:35,N,nominal,2.0NRT,298.55,2.89,D
25.23705,81.99355,332.72,0.4,0.37,2024-11-25,07:35,N,nominal,2.0NRT,299.23,5.18,D
23.11602,78.34505,333.29,0.4,0.44,2024-11-25,07:35,N,nominal,2.0NRT,304.07,2.05,D
23.47505,80.26582,344.23,0.47,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.77,7.03,D
23.45963,80.17909,336.13,0.47,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.28,3.24,D
23.46489,80.18752,334.02,0.47,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.13,4.68,D
23.14516,78.45357,330.4,0.39,0.44,2024-11-25,07:35,N,nominal,2.0NRT,303.1,2.15,D
23.45493,80.08929,342.52,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.71,5.92,D
23.46221,80.08778,331.48,0.48,0.4,2024-11-25,07:35,N,low,2.0NRT,303.13,3.69,D
23.4429,79.93689,340,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.39,6.15,D
23.02198,77.65942,335.59,0.43,0.46,2024-11-25,07:35,N,nominal,2.0NRT,302.65,3.38,D
23.53603,80.42155,332.36,0.46,0.39,2024-11-25,07:35,N,nominal,2.0NRT,301.77,2.79,D
23.42736,79.80727,332.81,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,301.85,1.81,D
23.47468,80.05152,330.02,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,301.42,2.66,D
23.47833,80.05077,336.03,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.71,2.66,D
23.516,80.24325,330.98,0.47,0.4,2024-11-25,07:35,N,low,2.0NRT,302.13,3.17,D
25.21834,81.92041,334.86,0.4,0.37,2024-11-25,07:35,N,nominal,2.0NRT,299.43,2.66,D
25.34492,82.71697,330.29,0.39,0.36,2024-11-25,07:35,N,nominal,2.0NRT,298.24,1.39,D
25.44015,83.35773,334.21,0.38,0.36,2024-11-25,07:35,N,nominal,2.0NRT,299.78,2.52,D
25.58303,84.34447,331.53,0.39,0.36,2024-11-25,07:35,N,nominal,2.0NRT,297.94,2.42,D
25.56009,84.28075,328.87,0.39,0.36,2024-11-25,07:35,N,nominal,2.0NRT,297.52,2.04,D
25.15365,81.77868,343.77,0.4,0.37,2024-11-25,07:35,N,nominal,2.0NRT,298.91,4.49,D
25.12662,81.6777,330.27,0.4,0.37,2024-11-25,07:35,N,nominal,2.0NRT,300.14,2.1,D
25.51212,84.18594,346.17,0.39,0.36,2024-11-25,07:35,N,nominal,2.0NRT,300.19,5.77,D
25.52003,84.28782,330.95,0.39,0.36,2024-11-25,07:35,N,nominal,2.0NRT,297.89,2.36,D
25.47631,84.03405,338.28,0.39,0.36,2024-11-25,07:35,N,nominal,2.0NRT,303.24,12.53,D
25.38411,83.43454,333.31,0.38,0.36,2024-11-25,07:35,N,nominal,2.0NRT,299.94,2.23,D
25.07503,81.60122,333.68,0.4,0.37,2024-11-25,07:35,N,nominal,2.0NRT,303.33,3.24,D
25.42014,83.90219,335.04,0.39,0.36,2024-11-25,07:35,N,nominal,2.0NRT,298.84,2.64,D
25.06529,81.64841,332.58,0.4,0.37,2024-11-25,07:35,N,nominal,2.0NRT,299.48,3.52,D
25.02527,81.5326,331.59,0.41,0.37,2024-11-25,07:35,N,nominal,2.0NRT,299.01,2.07,D
25.09449,81.97682,332.33,0.4,0.37,2024-11-25,07:35,N,nominal,2.0NRT,298.94,2.71,D
25.3556,83.6745,332.94,0.38,0.36,2024-11-25,07:35,N,nominal,2.0NRT,298.96,3.18,D
25.03291,81.64249,343.36,0.4,0.37,2024-11-25,07:35,N,nominal,2.0NRT,301.24,4.17,D
25.38539,83.94382,332.58,0.39,0.36,2024-11-25,07:35,N,nominal,2.0NRT,299.51,2.9,D
24.98478,81.45766,331.9,0.41,0.37,2024-11-25,07:35,N,nominal,2.0NRT,300.23,2.45,D
25.53066,85.02893,331.7,0.4,0.37,2024-11-25,07:35,N,nominal,2.0NRT,297.48,3.02,D
24.3545,78.02699,334.67,0.39,0.44,2024-11-25,07:35,N,nominal,2.0NRT,301,1.49,D
24.35457,78.02721,334.94,0.39,0.44,2024-11-25,07:35,N,nominal,2.0NRT,300.97,1.73,D
25.30977,83.72606,339.43,0.38,0.36,2024-11-25,07:35,N,nominal,2.0NRT,300.01,3.54,D
26.21223,90.88103,338.9,0.53,0.5,2024-11-25,07:35,N,nominal,2.0NRT,287.54,5.91,D
25.29583,83.70117,334.17,0.38,0.36,2024-11-25,07:35,N,nominal,2.0NRT,298.53,2.81,D
25.28657,83.73025,332.32,0.38,0.36,2024-11-25,07:35,N,nominal,2.0NRT,298.21,3.22,D
25.6203,86.11411,332.14,0.44,0.38,2024-11-25,07:35,N,nominal,2.0NRT,297.51,5.46,D
25.30173,83.92359,330.71,0.39,0.36,2024-11-25,07:35,N,nominal,2.0NRT,297.11,1.91,D
25.47291,85.11267,333.01,0.41,0.37,2024-11-25,07:35,N,nominal,2.0NRT,299.36,2.48,D
24.84307,81.11149,332.87,0.42,0.38,2024-11-25,07:35,N,nominal,2.0NRT,302.2,2.31,D
23.34399,79.8625,340.92,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.88,4.79,D
23.39292,80.13899,347.54,0.47,0.4,2024-11-25,07:35,N,nominal,2.0NRT,302.47,12.37,D
23.3403,79.86328,336.63,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.14,4.79,D
23.51148,80.84293,333.58,0.44,0.38,2024-11-25,07:35,N,nominal,2.0NRT,302.63,3.65,D
23.37748,80.09425,330.12,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,302.38,2.77,D
23.01232,78.12852,341.03,0.41,0.45,2024-11-25,07:35,N,nominal,2.0NRT,302.17,3.15,D
23.32582,79.84655,332.36,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,302.12,6.2,D
23.32838,79.86084,332.52,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,302.28,1.71,D
23.36111,80.04459,332.82,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,300.8,3.84,D
23.00188,78.11845,339.83,0.41,0.45,2024-11-25,07:35,N,nominal,2.0NRT,301.43,2.8,D
23.03548,78.29461,335.22,0.4,0.44,2024-11-25,07:35,N,nominal,2.0NRT,299.83,2.66,D
23.0638,78.44395,334.94,0.39,0.44,2024-11-25,07:35,N,nominal,2.0NRT,301.82,2.62,D
23.30233,79.73698,332.5,0.5,0.41,2024-11-25,07:35,N,nominal,2.0NRT,303.1,5.09,D
23.31271,79.79474,334.85,0.49,0.41,2024-11-25,07:35,N,nominal,2.0NRT,303.1,3.49,D
23.35746,80.04534,334.97,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,302.2,3.84,D
23.36125,80.08803,330.58,0.48,0.4,2024-11-25,07:35,N,low,2.0NRT,302.09,4.38,D
23.36207,80.09267,333.52,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,301.34,4.38,D
23.36455,80.10658,333.01,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,300.7,6.4,D
23.3576,80.08878,331.57,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,301.96,4.38,D
23.35843,80.09342,340.97,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,301.8,4.38,D
23.36008,80.10271,335.43,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,299.84,6.46,D
23.3609,80.10734,350.23,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.79,6.4,D
23.29789,79.79784,336.65,0.49,0.41,2024-11-25,07:35,N,nominal,2.0NRT,304.19,4.16,D
23.29962,79.80742,332.61,0.49,0.41,2024-11-25,07:35,N,nominal,2.0NRT,303.19,3.83,D
23.28724,79.76018,331.17,0.5,0.41,2024-11-25,07:35,N,nominal,2.0NRT,301.14,2.95,D
23.32493,79.96952,334.6,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,306.45,6.83,D
23.31194,79.91842,338.2,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.26,4.04,D
22.92472,77.87474,333.94,0.42,0.45,2024-11-25,07:35,N,nominal,2.0NRT,298.4,3.5,D
23.30911,79.92391,338.2,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,304.44,3.36,D
23.32349,80.00391,333.46,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.59,2.36,D
22.93175,77.93291,335.58,0.42,0.45,2024-11-25,07:35,N,nominal,2.0NRT,301.99,2.98,D
23.27349,79.74805,332.97,0.5,0.41,2024-11-25,07:35,N,low,2.0NRT,303.33,3.15,D
22.90031,77.7944,332.4,0.43,0.46,2024-11-25,07:35,N,nominal,2.0NRT,301.51,3.31,D
23.30148,79.9451,333.66,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,302.6,4.63,D
23.30403,79.95924,342.36,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.72,5.85,D
23.25618,79.71656,330.8,0.5,0.41,2024-11-25,07:35,N,nominal,2.0NRT,299.52,5.86,D
23.26891,79.82873,333.43,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,301.48,2.23,D
23.2896,79.94268,332.61,0.49,0.4,2024-11-25,07:35,N,low,2.0NRT,302.96,4.81,D
23.24679,79.72858,341.92,0.5,0.41,2024-11-25,07:35,N,nominal,2.0NRT,308.81,17.8,D
23.25493,79.71465,350.61,0.5,0.41,2024-11-25,07:35,N,nominal,2.0NRT,302.61,8.35,D
23.2716,79.83109,334.68,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.05,2.9,D
23.2908,79.94051,335.19,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,304.4,7.2,D
23.24548,79.7267,342.38,0.5,0.41,2024-11-25,07:35,N,nominal,2.0NRT,307.08,23.35,D
23.28924,79.97509,343.28,0.48,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.33,7.71,D
22.98753,78.32917,336.93,0.4,0.44,2024-11-25,07:35,N,nominal,2.0NRT,302.33,2.3,D
22.98825,78.33305,330.95,0.4,0.44,2024-11-25,07:35,N,nominal,2.0NRT,302.59,2.79,D
23.25031,79.7758,331.19,0.5,0.41,2024-11-25,07:35,N,nominal,2.0NRT,302.95,1.47,D
23.26438,79.87717,346.14,0.49,0.4,2024-11-25,07:35,N,nominal,2.0NRT,303.33,8,D
