latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.61511,99.45107,327.11,0.41,0.37,2024-11-17,06:41,N,nominal,2.0NRT,297.88,1.82,D
19.72182,100.2963,328.31,0.44,0.38,2024-11-17,06:41,N,low,2.0NRT,300.1,3.4,D
18.8523,95.3315,329.57,0.42,0.38,2024-11-17,06:41,N,nominal,2.0NRT,301.23,1.98,D
18.80412,95.33163,327.19,0.42,0.38,2024-11-17,06:41,N,nominal,2.0NRT,301.54,1.79,D
18.94263,96.30052,327,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,298.83,1.58,D
19.50984,100.19102,335.05,0.44,0.38,2024-11-17,06:41,N,nominal,2.0NRT,298.69,5.13,D
19.45029,99.78832,335,0.42,0.38,2024-11-17,06:41,N,nominal,2.0NRT,299.04,2.54,D
18.92513,96.40749,328.2,0.39,0.37,2024-11-17,06:41,N,low,2.0NRT,298.55,1.69,D
18.89776,96.30069,328.14,0.4,0.37,2024-11-17,06:41,N,low,2.0NRT,298.62,3.22,D
19.43756,100.02979,336.01,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,297.76,4.04,D
19.44735,100.15405,335.16,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,299.74,5.44,D
19.32847,100.15,330.83,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,298.69,1.52,D
19.31021,100.17739,335.1,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,299.55,2.1,D
19.45748,101.84489,335.2,0.52,0.41,2024-11-17,06:41,N,nominal,2.0NRT,304,5.14,D
18.33731,96.51785,327.79,0.4,0.37,2024-11-17,06:41,N,low,2.0NRT,298.59,2.83,D
18.77102,99.5619,330.69,0.41,0.37,2024-11-17,06:41,N,nominal,2.0NRT,295.85,4.03,D
18.76132,99.5674,331.63,0.41,0.37,2024-11-17,06:41,N,nominal,2.0NRT,294.26,2.3,D
18.27831,96.55875,328.98,0.39,0.37,2024-11-17,06:41,N,nominal,2.0NRT,297.99,1.76,D
18.26371,96.55363,328.07,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,297.55,1.15,D
18.1085,95.76294,329.44,0.42,0.37,2024-11-17,06:41,N,nominal,2.0NRT,298.69,2.05,D
18.22102,96.61859,329.73,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,297.62,1.52,D
17.99518,95.26658,330.5,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,300.51,1.85,D
17.21291,97.01003,335.12,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,295.64,4.4,D
17.21625,97.00946,347.18,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,294.95,6.36,D
17.27569,96.98377,336.41,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,294.39,3.66,D
17.27337,96.96906,332.47,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,294.78,1.16,D
17.25222,96.81351,336.47,0.39,0.37,2024-11-17,06:41,N,nominal,2.0NRT,294.62,2.64,D
17.31112,96.83762,335.52,0.39,0.37,2024-11-17,06:41,N,nominal,2.0NRT,294.69,2.65,D
17.29037,96.66198,346.6,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,296.82,6.08,D
17.17083,95.78957,329.86,0.42,0.38,2024-11-17,06:41,N,nominal,2.0NRT,296.54,2.87,D
17.39594,96.88359,333.21,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,293.88,2.84,D
17.40321,96.88613,338.48,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,294.03,3.51,D
17.35925,96.54242,340.84,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,297.83,6.09,D
17.37862,96.64282,329.64,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,296.33,1.66,D
17.42432,96.86736,336.26,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,294.36,3.09,D
17.38784,96.56469,330.8,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,297,2.84,D
17.43575,96.84286,332.3,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,293.94,1.82,D
17.40963,96.54939,341.83,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,298.03,6.11,D
17.40398,96.49253,336.76,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,296.71,2.78,D
17.47903,96.50655,333.11,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,296.38,2.06,D
17.36845,95.77994,330.71,0.42,0.38,2024-11-17,06:41,N,nominal,2.0NRT,297.12,2.35,D
17.53359,96.75362,335.25,0.39,0.37,2024-11-17,06:41,N,nominal,2.0NRT,294.3,2.31,D
17.32677,95.40041,329.53,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,298.84,2.48,D
17.74283,96.53339,330.51,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,295.47,2.49,D
17.81807,96.76873,333.66,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,294.69,3.25,D
17.8185,96.74964,333.71,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,294.3,2.34,D
17.58282,95.28812,332.85,0.44,0.38,2024-11-17,06:41,N,nominal,2.0NRT,299.75,3.36,D
17.82811,96.767,339.22,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,294.31,3.23,D
18.06072,95.75136,329.64,0.42,0.37,2024-11-17,06:41,N,nominal,2.0NRT,298.06,2.06,D
18.1743,96.64957,328.62,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,298.15,1.86,D
17.82911,95.1612,328.57,0.44,0.38,2024-11-17,06:41,N,nominal,2.0NRT,301.52,2.52,D
17.82559,95.16183,330.88,0.44,0.38,2024-11-17,06:41,N,nominal,2.0NRT,300.59,2.13,D
17.81721,95.13364,333.94,0.44,0.38,2024-11-17,06:41,N,nominal,2.0NRT,301.43,3.62,D
18.00371,96.54974,328.39,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,296.65,2.11,D
18.00996,96.6328,328.18,0.39,0.37,2024-11-17,06:41,N,nominal,2.0NRT,297.69,1.78,D
17.98158,96.58421,327.38,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,297.36,1.04,D
17.98767,96.6443,334.5,0.39,0.37,2024-11-17,06:41,N,nominal,2.0NRT,297.22,2.27,D
17.96914,96.57105,328.06,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,297.62,2.46,D
17.82412,95.69627,333.07,0.42,0.38,2024-11-17,06:41,N,nominal,2.0NRT,298.27,2.34,D
17.964,96.56046,326.17,0.4,0.37,2024-11-17,06:41,N,low,2.0NRT,297.7,2.12,D
17.93794,96.59177,331.53,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,296.52,2.37,D
17.75549,95.52783,332.7,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,300.2,2.12,D
17.94153,96.7128,333.31,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,296.06,2.57,D
17.73125,95.59782,330.51,0.42,0.38,2024-11-17,06:41,N,nominal,2.0NRT,298.28,2.82,D
17.85839,96.73094,340.05,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,295.37,3.17,D
17.86074,96.74576,336.9,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,295.71,2.96,D
17.08232,96.40477,333.16,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,297.22,2.15,D
22.17392,100.33781,334.29,0.47,0.4,2024-11-17,06:41,N,nominal,2.0NRT,300.22,3.52,D
22.0065,99.61395,327.39,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,298.2,2.04,D
21.98897,99.617,327.97,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,301.31,1.8,D
22.03091,100.46274,326.84,0.47,0.4,2024-11-17,06:41,N,nominal,2.0NRT,300.18,3.12,D
20.82215,92.83043,326.59,0.52,0.41,2024-11-17,06:41,N,low,2.0NRT,300.29,4.14,D
21.91606,100.03867,332.24,0.45,0.39,2024-11-17,06:41,N,nominal,2.0NRT,299.3,4.51,D
21.91479,100.05679,334.88,0.45,0.39,2024-11-17,06:41,N,nominal,2.0NRT,297.59,3.62,D
21.9339,100.54459,333.46,0.48,0.4,2024-11-17,06:41,N,nominal,2.0NRT,295.58,3.64,D
21.79901,99.59377,337.74,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,298.74,7.45,D
22.07741,101.92261,342.55,0.56,0.43,2024-11-17,06:41,N,nominal,2.0NRT,296.86,8.14,D
20.95312,96.97346,328.97,0.38,0.36,2024-11-17,06:41,N,low,2.0NRT,300.8,3.27,D
21.17435,100.35828,327.8,0.46,0.39,2024-11-17,06:41,N,nominal,2.0NRT,300.52,2.46,D
20.05271,94.67812,341.25,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,304.32,3.65,D
20.0534,94.68224,342.06,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,304.11,3.65,D
20.24043,96.91332,329.15,0.39,0.36,2024-11-17,06:41,N,low,2.0NRT,299.82,3.27,D
20.19351,96.9177,332.58,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,300.4,2.87,D
20.0903,97.19528,333.89,0.38,0.36,2024-11-17,06:41,N,nominal,2.0NRT,298.02,2.81,D
20.40847,99.9585,325.94,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,299.39,1.89,D
20.03011,96.93176,329.38,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,297.96,2.85,D
20.40088,99.95541,328.09,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,300.03,1.54,D
20.29486,99.99567,334.74,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,297.6,2.16,D
20.25756,99.87879,334.15,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,300.22,2.49,D
20.25711,99.87849,334.53,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,300.58,1.96,D
20.25408,99.93372,339.44,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,299.71,3.9,D
20.18533,99.9021,336.05,0.43,0.38,2024-11-17,06:41,N,nominal,2.0NRT,302.31,3.77,D
16.2038,99.34364,326.05,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,286.86,1.78,D
16.53032,96.5388,331.79,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,291.98,3.18,D
16.58984,96.60601,331.11,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,293.49,1.89,D
16.95711,98.61118,332.66,0.39,0.36,2024-11-17,06:41,N,nominal,2.0NRT,285.43,4.44,D
16.666,96.68548,330.44,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,296.27,2.58,D
16.67612,96.68375,331.75,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,296.84,2.16,D
16.69717,96.70702,333.44,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,296.36,2.74,D
16.72456,96.68312,344.93,0.4,0.37,2024-11-17,06:41,N,nominal,2.0NRT,297.59,6.62,D
16.74889,96.02777,335.41,0.42,0.37,2024-11-17,06:41,N,nominal,2.0NRT,294.87,3.05,D
16.71525,95.10103,331.44,0.45,0.39,2024-11-17,06:41,N,nominal,2.0NRT,297.85,2.55,D
24.31008,96.9428,332.2,0.39,0.36,2024-11-17,06:44,N,low,2.0NRT,304.41,3.61,D
22.3247,96.53699,326.73,0.38,0.36,2024-11-17,06:44,N,nominal,2.0NRT,299.36,1.52,D
22.86064,99.21564,332.91,0.43,0.38,2024-11-17,06:44,N,nominal,2.0NRT,297.38,4.93,D
22.86187,99.21635,341.68,0.43,0.38,2024-11-17,06:44,N,nominal,2.0NRT,296.61,5.41,D
23.14838,101.25971,344.83,0.53,0.42,2024-11-17,06:44,N,nominal,2.0NRT,296.18,10.1,D
22.88013,99.16705,333.54,0.43,0.38,2024-11-17,06:44,N,nominal,2.0NRT,297.11,3.54,D
23.05889,99.27147,329.01,0.43,0.38,2024-11-17,06:44,N,nominal,2.0NRT,297.81,2.09,D
23.14517,99.21675,325.26,0.43,0.38,2024-11-17,06:44,N,nominal,2.0NRT,296.87,1.99,D
22.83006,96.85605,331.72,0.38,0.36,2024-11-17,06:44,N,nominal,2.0NRT,296.93,3.71,D
23.52438,100.73073,326.92,0.5,0.41,2024-11-17,06:44,N,nominal,2.0NRT,296.53,1.87,D
23.42806,99.97107,330.04,0.46,0.39,2024-11-17,06:44,N,nominal,2.0NRT,293.02,3.76,D
20.78843,85.26043,326.4,0.5,0.66,2024-11-17,06:44,N,low,2.0NRT,301.04,6.91,D
20.79335,85.25427,328.63,0.5,0.66,2024-11-17,06:44,N,low,2.0NRT,301.9,4.85,D
23.45209,99.52759,332.03,0.44,0.39,2024-11-17,06:44,N,nominal,2.0NRT,298.15,4.36,D
23.55044,100.17591,332.58,0.48,0.4,2024-11-17,06:44,N,nominal,2.0NRT,297.92,5.66,D
22.8934,95.45776,341.2,0.39,0.36,2024-11-17,06:44,N,nominal,2.0NRT,309.57,26.1,D
22.89279,95.45393,305.69,0.39,0.36,2024-11-17,06:44,N,low,2.0NRT,308.41,19.53,D
22.89674,95.45714,336.22,0.39,0.36,2024-11-17,06:44,N,low,2.0NRT,307.14,20.69,D
23.3153,98.01909,328.47,0.4,0.37,2024-11-17,06:44,N,nominal,2.0NRT,300.05,2.36,D
22.96483,95.39725,336.74,0.39,0.37,2024-11-17,06:44,N,nominal,2.0NRT,304.29,5.17,D
20.89577,84.97963,332.6,0.52,0.67,2024-11-17,06:44,N,nominal,2.0NRT,300.96,6.5,D
22.97337,95.40749,330.2,0.39,0.36,2024-11-17,06:44,N,nominal,2.0NRT,301.85,1.75,D
23.69762,98.60609,330.95,0.41,0.37,2024-11-17,06:44,N,nominal,2.0NRT,295.62,2.14,D
23.48769,96.60072,330.38,0.38,0.36,2024-11-17,06:44,N,low,2.0NRT,301.77,2.33,D
23.10002,94.07526,325.98,0.43,0.38,2024-11-17,06:44,N,low,2.0NRT,300.49,1.68,D
22.83513,92.06511,345.94,0.53,0.42,2024-11-17,06:44,N,nominal,2.0NRT,299.81,9.24,D
22.67957,100.57523,325.29,0.49,0.4,2024-11-17,06:44,N,nominal,2.0NRT,295.34,1.81,D
22.61818,99.25271,325.1,0.43,0.38,2024-11-17,06:44,N,nominal,2.0NRT,297.85,1.54,D
22.60012,99.1215,333.68,0.42,0.38,2024-11-17,06:44,N,nominal,2.0NRT,300.35,2.84,D
22.24549,96.6611,326.14,0.38,0.36,2024-11-17,06:44,N,nominal,2.0NRT,299.79,2.16,D
23.96932,98.78307,337.13,0.42,0.38,2024-11-17,06:44,N,nominal,2.0NRT,297.34,23.85,D
23.38218,94.04792,346.22,0.43,0.38,2024-11-17,06:44,N,nominal,2.0NRT,300.2,8.13,D
22.36569,87.30177,335.45,0.35,0.56,2024-11-17,06:44,N,nominal,2.0NRT,305.99,3.58,D
22.37754,87.28128,333.46,0.35,0.56,2024-11-17,06:44,N,low,2.0NRT,304.88,3.99,D
24.34986,97.33169,328.02,0.39,0.36,2024-11-17,06:44,N,nominal,2.0NRT,302.89,1.89,D
23.8723,94.24995,343.24,0.42,0.37,2024-11-17,06:44,N,nominal,2.0NRT,301.87,5.67,D
23.8764,94.25332,332.9,0.41,0.37,2024-11-17,06:44,N,nominal,2.0NRT,300.15,6.43,D
23.87572,94.24926,330.13,0.42,0.37,2024-11-17,06:44,N,nominal,2.0NRT,301.41,5.67,D
22.86279,87.56318,345.6,0.33,0.55,2024-11-17,06:44,N,nominal,2.0NRT,300.14,3.78,D
22.87481,87.5702,330.05,0.32,0.55,2024-11-17,06:44,N,low,2.0NRT,300.12,1.39,D
24.80366,98.32995,325.73,0.41,0.37,2024-11-17,06:44,N,low,2.0NRT,296.7,2.54,D
22.83957,87.19923,326.68,0.34,0.56,2024-11-17,06:44,N,low,2.0NRT,299.54,1.48,D
23.50782,90.19869,329.82,0.44,0.46,2024-11-17,06:44,N,nominal,2.0NRT,299.98,2.48,D
23.01182,87.5805,327.74,0.32,0.55,2024-11-17,06:44,N,nominal,2.0NRT,300.01,1.83,D
23.01116,87.57735,332.4,0.32,0.55,2024-11-17,06:44,N,nominal,2.0NRT,299.9,1.83,D
23.53696,90.10464,340.38,0.44,0.46,2024-11-17,06:44,N,nominal,2.0NRT,302.04,5.54,D
23.01097,87.58045,328.76,0.32,0.55,2024-11-17,06:44,N,nominal,2.0NRT,299.24,2.03,D
23.01029,87.57732,334.58,0.32,0.55,2024-11-17,06:44,N,nominal,2.0NRT,299.65,2.03,D
21.74104,81.81477,335.07,0.77,0.77,2024-11-17,06:44,N,nominal,2.0NRT,296.42,4.19,D
23.60215,90.03111,332.33,0.44,0.46,2024-11-17,06:44,N,nominal,2.0NRT,302.69,2.77,D
25.16079,99.60608,327.81,0.47,0.39,2024-11-17,06:44,N,nominal,2.0NRT,295.45,2.93,D
21.7427,81.81217,338.99,0.77,0.77,2024-11-17,06:44,N,nominal,2.0NRT,296.64,7.79,D
25.392,98.48534,334.59,0.42,0.38,2024-11-17,06:44,N,nominal,2.0NRT,299.06,4.64,D
24.72147,94.04627,325.44,0.41,0.37,2024-11-17,06:44,N,nominal,2.0NRT,299.46,2.69,D
25.22777,96.49847,334.44,0.39,0.36,2024-11-17,06:44,N,nominal,2.0NRT,298.39,3.99,D
25.37607,96.4012,325.14,0.38,0.36,2024-11-17,06:44,N,nominal,2.0NRT,297.04,1.71,D
23.66758,86.92136,334.93,0.34,0.56,2024-11-17,06:44,N,nominal,2.0NRT,300.42,2.54,D
25.58601,96.72499,332.33,0.39,0.36,2024-11-17,06:44,N,nominal,2.0NRT,298.74,1.79,D
25.59924,96.69895,329.28,0.39,0.36,2024-11-17,06:44,N,nominal,2.0NRT,299.92,3.21,D
25.62095,96.73061,334.33,0.39,0.36,2024-11-17,06:44,N,nominal,2.0NRT,300.01,2.47,D
23.73835,86.4324,326.76,0.37,0.58,2024-11-17,06:44,N,low,2.0NRT,301.31,2.48,D
23.75175,86.41779,328.15,0.37,0.58,2024-11-17,06:44,N,nominal,2.0NRT,301.31,1.66,D
23.76877,86.39441,333.96,0.37,0.58,2024-11-17,06:44,N,nominal,2.0NRT,302.06,5.24,D
23.77855,86.38832,333.45,0.37,0.58,2024-11-17,06:44,N,low,2.0NRT,304.03,5.12,D
23.78019,86.34567,331.97,0.37,0.58,2024-11-17,06:44,N,low,2.0NRT,302.03,3.42,D
26.57604,101.66948,330.35,0.41,0.45,2024-11-17,06:44,N,low,2.0NRT,301.53,5.81,D
26.57561,101.66566,356.23,0.41,0.45,2024-11-17,06:44,N,nominal,2.0NRT,303.61,11.52,D
25.38501,92.16762,327.61,0.48,0.4,2024-11-17,06:44,N,nominal,2.0NRT,297.53,3.19,D
26.37055,93.84982,336.71,0.41,0.37,2024-11-17,06:44,N,nominal,2.0NRT,296.59,3.02,D
26.37461,93.8532,335.02,0.41,0.37,2024-11-17,06:44,N,nominal,2.0NRT,295.66,3.03,D
26.37394,93.84913,325.91,0.41,0.37,2024-11-17,06:44,N,nominal,2.0NRT,296.12,3.03,D
24.87158,85.10204,333.13,0.42,0.61,2024-11-17,06:44,N,nominal,2.0NRT,298.81,1.89,D
26.15253,91.29704,342.37,0.52,0.41,2024-11-17,06:44,N,nominal,2.0NRT,297.04,13.78,D
26.15246,91.30067,332.14,0.52,0.41,2024-11-17,06:44,N,nominal,2.0NRT,297.12,7.05,D
26.58082,93.59737,332,0.41,0.37,2024-11-17,06:44,N,nominal,2.0NRT,299.25,2.81,D
24.86675,84.99139,329.83,0.42,0.61,2024-11-17,06:44,N,nominal,2.0NRT,298.46,2.51,D
25.67331,87.34635,334.45,0.59,0.53,2024-11-17,06:44,N,nominal,2.0NRT,299.45,3.47,D
26.8286,93.24185,327.02,0.42,0.38,2024-11-17,06:44,N,nominal,2.0NRT,297.91,1.94,D
25.34882,85.60592,328.91,0.38,0.59,2024-11-17,06:44,N,nominal,2.0NRT,299.26,2.15,D
27.6152,96.27343,328.75,0.39,0.36,2024-11-17,06:44,N,nominal,2.0NRT,298.02,4.69,D
24.63166,80.69652,352.16,0.77,0.77,2024-11-17,06:44,N,nominal,2.0NRT,296.86,11.05,D
27.65882,94.92958,328.72,0.39,0.36,2024-11-17,06:44,N,nominal,2.0NRT,296.87,1.48,D
24.62731,80.69685,343.15,0.77,0.77,2024-11-17,06:44,N,nominal,2.0NRT,296.52,5.97,D
24.63433,80.69469,331.67,0.77,0.77,2024-11-17,06:44,N,nominal,2.0NRT,295.85,5.97,D
28.16374,96.63605,332.97,0.39,0.37,2024-11-17,06:44,N,nominal,2.0NRT,295.39,7.59,D
25.14793,81.63849,333.01,0.66,0.73,2024-11-17,06:44,N,nominal,2.0NRT,299.66,3.8,D
25.82622,83.79581,330.45,0.48,0.64,2024-11-17,06:44,N,nominal,2.0NRT,297.69,2.21,D
28.08683,94.76199,334.01,0.39,0.36,2024-11-17,06:44,N,nominal,2.0NRT,297.14,8.45,D
25.75142,82.12053,339.96,0.6,0.71,2024-11-17,06:44,N,nominal,2.0NRT,298.34,6.45,D
25.74953,82.11801,348.56,0.6,0.71,2024-11-17,06:44,N,nominal,2.0NRT,298.88,6.19,D
26.76624,84.88998,329.52,0.39,0.59,2024-11-17,06:44,N,nominal,2.0NRT,295.13,1.82,D
26.09078,82.05904,331.67,0.59,0.7,2024-11-17,06:44,N,nominal,2.0NRT,298.21,5.29,D
25.82723,80.21564,331.17,0.77,0.77,2024-11-17,06:44,N,nominal,2.0NRT,297.18,7.78,D
25.82291,80.2158,336.4,0.77,0.77,2024-11-17,06:44,N,nominal,2.0NRT,297.78,6.38,D
27.86086,79.81046,330.17,0.73,0.76,2024-11-17,06:46,N,nominal,2.0NRT,294.6,3.68,D
29.59138,82.681,367,0.46,0.63,2024-11-17,06:46,N,high,2.0NRT,305.88,29.37,D
29.59076,82.67853,355.76,0.46,0.63,2024-11-17,06:46,N,nominal,2.0NRT,287.84,29.37,D
28.1734,84.011,367,0.41,0.61,2024-11-17,06:46,N,high,2.0NRT,298.69,7.66,D
28.17235,84.00664,325.86,0.41,0.61,2024-11-17,06:46,N,nominal,2.0NRT,293.21,7.66,D
16.40713,77.35879,331.18,0.53,0.42,2024-11-17,08:22,N,low,2.0NRT,301.25,3.38,D
16.38581,77.4079,335.24,0.54,0.42,2024-11-17,08:22,N,nominal,2.0NRT,301.44,3.93,D
14.63063,75.61266,339.9,0.42,0.38,2024-11-17,08:22,N,nominal,2.0NRT,290.7,4.67,D
14.65261,75.61746,333.73,0.42,0.38,2024-11-17,08:22,N,nominal,2.0NRT,291.52,3.67,D
14.95336,76.39671,338.59,0.46,0.39,2024-11-17,08:22,N,nominal,2.0NRT,295.29,3.58,D
14.95406,76.39371,330.84,0.46,0.39,2024-11-17,08:22,N,nominal,2.0NRT,295.44,4.78,D
14.97644,75.74907,342.69,0.43,0.38,2024-11-17,08:22,N,nominal,2.0NRT,297.36,4.1,D
15.0808,76.29368,332.52,0.46,0.39,2024-11-17,08:22,N,nominal,2.0NRT,296.96,1.19,D
15.32692,76.35552,334.82,0.46,0.39,2024-11-17,08:22,N,nominal,2.0NRT,296.18,3.6,D
15.9346,78.56222,332.11,0.41,0.45,2024-11-17,08:22,N,nominal,2.0NRT,297.46,3.06,D
15.93414,77.91561,332.6,0.57,0.43,2024-11-17,08:22,N,nominal,2.0NRT,299.56,2.9,D
16.00654,78.41914,342.77,0.41,0.45,2024-11-17,08:22,N,nominal,2.0NRT,302.61,4.58,D
15.63519,75.37587,338.34,0.42,0.38,2024-11-17,08:22,N,nominal,2.0NRT,300.95,3.33,D
16.37102,77.39221,337.31,0.54,0.42,2024-11-17,08:22,N,nominal,2.0NRT,300.85,9.96,D
16.03405,78.14909,332.22,0.39,0.44,2024-11-17,08:22,N,nominal,2.0NRT,301.97,2.27,D
15.70283,75.4674,339.17,0.43,0.38,2024-11-17,08:22,N,nominal,2.0NRT,302.65,5.55,D
15.72707,75.11425,332.41,0.42,0.37,2024-11-17,08:22,N,nominal,2.0NRT,301.71,2.68,D
