latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
26.57654,101.66685,367,0.66,0.73,2024-10-31,05:23,N,high,2.0NRT,295.63,18.46,D
39.84901,98.27425,342.65,0.46,0.63,2024-10-31,05:25,N,nominal,2.0NRT,293.05,5.34,D
17.83028,96.78794,331.24,0.48,0.4,2024-10-31,06:59,N,nominal,2.0NRT,296.4,4.18,D
18.08896,100.15461,331.92,0.51,0.49,2024-10-31,06:59,N,nominal,2.0NRT,296.12,6.88,D
17.7052,100.20527,334.98,0.51,0.49,2024-10-31,06:59,N,nominal,2.0NRT,295.97,5.49,D
17.64017,100.56288,332.79,0.54,0.5,2024-10-31,06:59,N,nominal,2.0NRT,295.83,5.9,D
17.58311,100.15524,331.75,0.5,0.49,2024-10-31,06:59,N,nominal,2.0NRT,296.36,4.7,D
5.54196,95.23027,340.2,0.39,0.36,2024-10-31,06:59,N,nominal,2.0NRT,296.17,3.01,D
5.5444,95.22923,331.97,0.39,0.36,2024-10-31,06:59,N,nominal,2.0NRT,295.52,2.92,D
7.65496,99.90353,335.37,0.54,0.42,2024-10-31,06:59,N,nominal,2.0NRT,296.04,8.93,D
15.10664,101.31044,330.64,0.55,0.51,2024-10-31,06:59,N,nominal,2.0NRT,291.23,2.5,D
15.10709,101.31238,335.1,0.56,0.51,2024-10-31,06:59,N,nominal,2.0NRT,291.44,2.23,D
15.11499,99.96217,334.98,0.45,0.47,2024-10-31,06:59,N,nominal,2.0NRT,292.85,4.55,D
15.19064,99.99609,336.99,0.46,0.47,2024-10-31,06:59,N,nominal,2.0NRT,292.06,4.42,D
15.49728,99.49637,343.29,0.43,0.46,2024-10-31,06:59,N,nominal,2.0NRT,295.25,7,D
15.73162,99.86409,331.93,0.46,0.47,2024-10-31,06:59,N,nominal,2.0NRT,294.91,3.43,D
15.90548,99.86929,332.78,0.46,0.47,2024-10-31,06:59,N,nominal,2.0NRT,293.99,3.14,D
16.16464,100.25928,335.19,0.49,0.49,2024-10-31,06:59,N,nominal,2.0NRT,294.13,5.27,D
17.08992,100.14655,336.07,0.49,0.49,2024-10-31,06:59,N,nominal,2.0NRT,297.23,4.77,D
16.16628,100.25584,335.62,0.49,0.49,2024-10-31,06:59,N,nominal,2.0NRT,293.07,5.05,D
17.13175,99.07193,342.1,0.42,0.45,2024-10-31,06:59,N,nominal,2.0NRT,299.77,3.99,D
21.40095,98.05598,328.1,0.42,0.45,2024-10-31,07:01,N,nominal,2.0NRT,295.57,2.22,D
21.34182,97.07346,329.26,0.55,0.42,2024-10-31,07:01,N,nominal,2.0NRT,303.97,3.85,D
21.94514,101.85413,327.67,0.37,0.58,2024-10-31,07:01,N,nominal,2.0NRT,295.96,3.8,D
21.87316,100.92765,328.03,0.32,0.55,2024-10-31,07:01,N,nominal,2.0NRT,294.99,1.47,D
