latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
13.77231,101.01646,333.56,0.54,0.51,2024-11-19,06:01,N,nominal,2.0NRT,296.32,5.69,D
14.26722,100.94514,335.89,0.54,0.5,2024-11-19,06:01,N,nominal,2.0NRT,296.44,5.77,D
13.76766,101.01734,341.93,0.54,0.51,2024-11-19,06:01,N,nominal,2.0NRT,297.13,5.69,D
18.04149,96.65161,327.55,0.43,0.62,2024-11-19,06:03,N,nominal,2.0NRT,293.98,2.45,D
18.04231,96.65144,328.82,0.43,0.62,2024-11-19,06:03,N,nominal,2.0NRT,294.1,2.78,D
18.43882,98.50811,367,0.32,0.55,2024-11-19,06:03,N,high,2.0NRT,293.66,6.15,D
18.2414,96.62975,325.35,0.43,0.62,2024-11-19,06:03,N,nominal,2.0NRT,294.87,1.75,D
18.24252,96.62923,330.55,0.43,0.62,2024-11-19,06:03,N,nominal,2.0NRT,294.55,1.61,D
19.43652,99.78039,326.04,0.51,0.5,2024-11-19,06:03,N,nominal,2.0NRT,296.87,3.95,D
19.43651,99.77737,325.15,0.51,0.5,2024-11-19,06:03,N,nominal,2.0NRT,296.76,3.62,D
19.54106,100.12005,338.77,0.49,0.48,2024-11-19,06:03,N,nominal,2.0NRT,299.43,5.09,D
19.74364,99.89995,325.67,0.5,0.49,2024-11-19,06:03,N,low,2.0NRT,296.69,4.12,D
18.24687,100.14665,331.22,0.51,0.49,2024-11-19,06:03,N,nominal,2.0NRT,296.29,1.85,D
19.96075,100.25298,328.31,0.47,0.48,2024-11-19,06:03,N,low,2.0NRT,299.64,4.02,D
19.96121,100.2542,333.29,0.47,0.48,2024-11-19,06:03,N,nominal,2.0NRT,299.82,2.59,D
20.16972,100.37575,332.1,0.46,0.47,2024-11-19,06:03,N,nominal,2.0NRT,299.28,2.33,D
20.31413,99.97024,326.26,0.48,0.48,2024-11-19,06:03,N,nominal,2.0NRT,298.27,1.52,D
20.39814,99.98338,330.78,0.48,0.48,2024-11-19,06:03,N,nominal,2.0NRT,297.43,2.91,D
21.60705,100.99249,344.55,0.4,0.44,2024-11-19,06:03,N,nominal,2.0NRT,293.13,4.81,D
17.19085,100.12635,329.27,0.54,0.51,2024-11-19,06:03,N,nominal,2.0NRT,297.1,2.06,D
16.55473,96.38065,329.78,0.48,0.65,2024-11-19,06:03,N,nominal,2.0NRT,293.12,3.41,D
16.56065,96.3793,338.6,0.48,0.65,2024-11-19,06:03,N,nominal,2.0NRT,292.71,3.41,D
17.3352,100.14072,331.06,0.53,0.5,2024-11-19,06:03,N,nominal,2.0NRT,295.29,9.97,D
14.38946,100.76251,333.71,0.55,0.51,2024-11-19,06:03,N,nominal,2.0NRT,295.52,2.84,D
14.85151,100.28088,352.93,0.58,0.52,2024-11-19,06:03,N,nominal,2.0NRT,295.45,10.68,D
14.85629,100.27993,339.3,0.58,0.52,2024-11-19,06:03,N,nominal,2.0NRT,294.3,10.68,D
14.85556,100.2828,339.45,0.58,0.52,2024-11-19,06:03,N,nominal,2.0NRT,294.52,12.55,D
14.85452,100.27745,337.11,0.58,0.52,2024-11-19,06:03,N,nominal,2.0NRT,294.87,11.33,D
14.98981,100.52319,339.96,0.55,0.51,2024-11-19,06:03,N,nominal,2.0NRT,295.35,7.33,D
15.13104,100.09532,336.72,0.59,0.53,2024-11-19,06:03,N,nominal,2.0NRT,292.08,4.43,D
15.14652,100.0979,335.64,0.59,0.53,2024-11-19,06:03,N,nominal,2.0NRT,293.36,4.96,D
15.14466,100.09592,336.43,0.59,0.53,2024-11-19,06:03,N,nominal,2.0NRT,293.53,5.4,D
15.38559,100.19353,331.56,0.57,0.52,2024-11-19,06:03,N,nominal,2.0NRT,289.91,4.04,D
20.26391,101.97281,325.7,0.55,0.43,2024-11-19,06:03,N,nominal,2.0NRT,297.53,3.3,D
18.36497,100.1487,328.6,0.51,0.49,2024-11-19,06:03,N,nominal,2.0NRT,295.43,3.45,D
18.85402,101.0065,334.48,0.44,0.46,2024-11-19,06:03,N,nominal,2.0NRT,294.24,3.53,D
15.38791,99.73563,337.78,0.61,0.54,2024-11-19,06:03,N,nominal,2.0NRT,293.86,7.23,D
16.02158,98.78284,331.74,0.34,0.56,2024-11-19,06:03,N,nominal,2.0NRT,293.95,3.46,D
16.27549,99.67638,333.95,0.6,0.53,2024-11-19,06:03,N,nominal,2.0NRT,295.63,4.55,D
16.54276,100.16402,340.21,0.55,0.51,2024-11-19,06:03,N,nominal,2.0NRT,295.56,5.01,D
17.02673,100.30429,340.55,0.53,0.5,2024-11-19,06:03,N,nominal,2.0NRT,298.23,4.67,D
17.02501,100.30281,339.37,0.53,0.5,2024-11-19,06:03,N,nominal,2.0NRT,297.09,5.75,D
17.0948,100.1174,341.52,0.54,0.51,2024-11-19,06:03,N,nominal,2.0NRT,300,9.06,D
17.33793,100.12975,335.91,0.53,0.5,2024-11-19,06:03,N,nominal,2.0NRT,295.54,5.47,D
16.55778,96.38123,339.06,0.48,0.65,2024-11-19,06:03,N,nominal,2.0NRT,293.08,6.52,D
17.3379,100.13741,335.71,0.53,0.5,2024-11-19,06:03,N,nominal,2.0NRT,295.09,5.72,D
17.33693,100.13242,342.86,0.53,0.5,2024-11-19,06:03,N,nominal,2.0NRT,295.66,6.73,D
16.59501,96.4389,327.57,0.48,0.64,2024-11-19,06:03,N,nominal,2.0NRT,293.06,2.74,D
17.27971,99.66524,331.87,0.57,0.52,2024-11-19,06:03,N,nominal,2.0NRT,297.44,4.09,D
16.73256,96.68382,328.76,0.46,0.63,2024-11-19,06:03,N,nominal,2.0NRT,293.83,2.56,D
17.44118,100.12653,327.44,0.53,0.5,2024-11-19,06:03,N,nominal,2.0NRT,296.65,4.49,D
17.44578,100.12558,336.5,0.53,0.5,2024-11-19,06:03,N,nominal,2.0NRT,295.97,4.49,D
17.44484,100.12057,332.13,0.53,0.5,2024-11-19,06:03,N,nominal,2.0NRT,294.95,6.07,D
17.44353,100.12428,349.49,0.53,0.5,2024-11-19,06:03,N,nominal,2.0NRT,297.24,8.49,D
17.67709,100.18314,328.67,0.52,0.5,2024-11-19,06:03,N,nominal,2.0NRT,298.3,5.08,D
17.7056,100.20786,336.73,0.52,0.5,2024-11-19,06:03,N,nominal,2.0NRT,299.24,4.45,D
17.12588,97.27255,332.48,0.41,0.61,2024-11-19,06:03,N,nominal,2.0NRT,294.83,2.65,D
17.13215,96.8143,331.98,0.44,0.62,2024-11-19,06:03,N,nominal,2.0NRT,293.11,5.29,D
17.28252,96.84531,346.04,0.44,0.62,2024-11-19,06:03,N,nominal,2.0NRT,294.48,7.06,D
18.02066,100.12475,327.01,0.52,0.5,2024-11-19,06:03,N,low,2.0NRT,297.25,3.44,D
17.33514,96.55006,337.82,0.45,0.63,2024-11-19,06:03,N,nominal,2.0NRT,294.07,3.16,D
17.43233,96.84309,327.99,0.43,0.62,2024-11-19,06:03,N,nominal,2.0NRT,292.59,2.5,D
17.42752,96.8435,337.82,0.43,0.62,2024-11-19,06:03,N,nominal,2.0NRT,292.51,2.89,D
27.76252,101.34577,325.03,0.46,0.39,2024-11-19,06:05,N,nominal,2.0NRT,293.3,3.66,D
27.23826,97.53384,337.15,0.5,0.49,2024-11-19,06:05,N,nominal,2.0NRT,297.22,3.48,D
22.69609,99.20966,327.03,0.49,0.48,2024-11-19,06:05,N,nominal,2.0NRT,294.57,3.02,D
22.6991,99.21074,331.17,0.49,0.48,2024-11-19,06:05,N,nominal,2.0NRT,289.58,6.65,D
24.28055,101.94069,337.08,0.48,0.4,2024-11-19,06:05,N,nominal,2.0NRT,301.6,5.21,D
23.11857,94.08729,330.44,0.49,0.65,2024-11-19,06:05,N,nominal,2.0NRT,295.05,3.36,D
26.92851,93.31014,332.87,0.45,0.63,2024-11-19,06:05,N,nominal,2.0NRT,293.9,3.12,D
27.7496,98.91921,337.55,0.41,0.45,2024-11-19,06:05,N,nominal,2.0NRT,285.34,5.82,D
25.77474,101.64932,325.71,0.48,0.4,2024-11-19,06:05,N,low,2.0NRT,299.62,3.66,D
25.84039,101.57785,337.46,0.48,0.4,2024-11-19,06:05,N,nominal,2.0NRT,295.68,4.98,D
